LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,39,0,0,0,0,0,38,303,341,22.27101947791208,91.4215673856968,67.92083702114633,0.0,0.6139862971791538,0.6971501230000373,0.5379042422974186,0.6117568010441361,0.03705474253921796,104.80722555112291,23.331479292807842,22.27101947791208,0.9545481106625477,0.5860794599450547,0.9545481106625476,0.07870034603928314
Track 2,1,2,48,0,0,0,0,0,47,157,204,36.79398250538071,191.9635247541498,291.80066439805773,0.0,0.8023402409527031,0.9099014223723233,0.7213709352070183,0.805946361086535,0.03643385374500187,102.63575059053714,37.70999132477704,36.79398250538071,0.9757091214498775,0.7828506916038449,0.9757091214498774,0.07610996813967322
Track 3,2,3,44,0,0,0,0,0,43,161,204,29.332527814582697,347.64444846591016,116.54710972032534,0.0,0.7118212989709235,0.8121745310822539,0.6325438695081459,0.7188491549499952,0.038364579228165434,97.87624829971872,30.60831585574971,29.332527814582697,0.958318907607347,0.682151809641458,0.9583189076073468,0.07734785274773784
Track 4,3,4,22,0,0,0,0,0,21,183,204,22.906985939465038,262.031367063897,298.62448357351764,0.0,1.1038244431211144,1.1648183309551978,1.0569309290773472,1.0981336757833944,0.028425477739266587,108.38472328066473,23.180313305543404,22.906985939465038,0.9882086422872894,1.0908088542602399,0.9882086422872896,0.07046524606975073
Track 5,4,5,50,0,0,0,0,0,49,213,262,72.00692062639672,79.21571576581198,112.12519221399536,0.0,1.5083876910079852,1.5828115480219938,1.429415331689022,1.5111152797837064,0.03315058737988505,94.45074349061147,73.91099685939128,72.00692062639672,0.9742382552813232,1.4695289923754433,0.9742382552813234,0.07347813288056404
Track 6,5,6,28,0,0,0,0,0,27,140,167,26.7754347701964,28.563525992150172,348.36261124747085,0.0,0.9992375870951691,1.057405548777531,0.9221721454966074,1.0062692397778443,0.037465158800369706,95.56167813227054,26.979414851569565,26.7754347701964,0.9924394178859925,0.9916827692665334,0.9924394178859925,0.07511838234270993
Track 7,6,7,23,0,0,0,0,0,22,62,84,26.146860743149304,68.49233745926125,84.06059774768259,0.0,1.204154086612724,1.3159532328888965,1.1358640142813905,1.1903429326866783,0.03909633883732324,90.19758472850667,26.491389905479927,26.146860743149304,0.9869946739842685,1.18849367014315,0.9869946739842684,0.07728059662602194
Track 8,7,8,25,0,0,0,0,0,24,61,85,17.47063941001932,120.52536117106939,399.0844409684209,0.0,0.7930780347132593,0.8382441208456054,0.724061756267133,0.8020559130964156,0.030305658011978053,100.63837624340955,19.033872833118224,17.47063941001932,0.9178709747193994,0.727943308750805,0.9178709747193995,0.07683298507216332
Track 9,8,9,23,0,0,0,0,0,22,189,211,23.925034586628517,370.67611959284335,487.05768141813024,0.0,1.0966976039055725,1.1765704994783985,1.0165287776287453,1.093262470449913,0.039715057088880096,98.1107036843362,24.127347285922596,23.925034586628517,0.9916147972300244,1.087501572119478,0.9916147972300245,0.08242667524769338
Track 10,9,10,45,0,0,0,0,0,44,164,208,26.373616064070504,340.5242300377596,236.43240902033205,0.0,0.6256826657272695,0.7039073502014696,0.545321251346903,0.6233678441658408,0.03345368201636086,101.31909542774898,27.530037291999857,26.373616064070504,0.9579942004558997,0.5994003650925115,0.9579942004558997,0.07429548134914427
