LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.005001946950398,0.0,0.9561017560556407,0.9561017560556407,332,303.05271155519415,136.69959659943584,0.0,-1
Edge 2->3,1,2,3,1.0202627240658522,0.15558299855951407,0.957511799597794,0.957511799597794,333,303.3608988061758,137.60235401939775,0.0,-1
Edge 3->4,1,3,4,0.8365197392645661,0.05227698967778771,0.9046946335355975,0.9046946335355975,334,303.56933215379377,138.5095017638182,0.0,-1
Edge 4->5,1,4,5,0.9555687901684473,0.014960626198791793,0.945304366819384,0.945304366819384,335,303.75908631374983,139.4148025876072,0.0,-1
Edge 5->6,1,5,6,0.8960784434962586,0.132671036572946,0.8708099810044307,0.8708099810044307,336,304.0073382981635,140.28619329747931,0.0,-1
Edge 6->7,1,6,7,0.8900489749037249,0.08704127118132332,0.9248858706061885,0.9248858706061885,337,304.3495540720902,141.1153463356269,0.0,-1
Edge 7->8,1,7,8,0.8393487476659605,0.18245556186408263,0.8798111230693151,0.8798111230693151,338,304.7980631467051,141.8940111893413,0.0,-1
Edge 8->9,1,8,9,1.0237425804916205,0.040119634640736423,0.941759533372004,0.941759533372004,339,305.3087307938729,142.64794427607563,0.0,-1
Edge 9->10,1,9,10,0.8483617193969792,0.08014703267339218,0.911646466901973,0.911646466901973,340,305.8432723927083,143.40403007187035,0.0,-1
Edge 10->11,1,10,11,0.9479990674806325,0.11147429047182289,0.9180859307450652,0.9180859307450652,341,306.3591859178729,144.15783106206698,0.0,-1
Edge 11->12,1,11,12,0.949617037487823,0.23287158747629352,0.9275845984749936,0.9275845984749936,342,306.92238168575165,144.88097842573728,0.0,-1
Edge 12->13,1,12,13,0.9804424678539895,0.05436448172639918,0.8610037072398752,0.8610037072398752,343,307.5659669654399,145.5014379814224,0.0,-1
Edge 13->14,1,13,14,0.9854102239228872,0.09884211007913869,0.9291181583042564,0.9291181583042564,344,308.1950474886145,146.13660683259042,0.0,-1
Edge 14->15,1,14,15,0.8925559128082892,0.1316732128752247,0.9713787303666434,0.9713787303666434,345,308.87546652929217,146.7969822741395,0.0,-1
Edge 15->16,1,15,16,0.8709205375791598,0.1328755922122017,0.9326337190796111,0.9326337190796111,346,309.6368174281861,147.36502077333395,0.0,-1
Edge 16->17,1,16,17,0.933863163146063,0.0608955529788221,0.9687772351900983,0.9687772351900983,347,310.4508022228816,147.85535973637803,0.0,-1
Edge 17->18,1,17,18,0.9181529061638689,0.11629392464964737,0.9144908612218435,0.9144908612218435,348,311.29485991292063,148.26918246840629,0.0,-1
Edge 18->19,1,18,19,0.8514069320974801,0.044880225692912556,0.9388946179871469,0.9388946179871469,349,312.15752022397544,148.60703500007338,0.0,-1
Edge 19->20,1,19,20,0.9606349047832364,0.23006039921097338,0.9433126311984709,0.9433126311984709,350,313.06652687113467,148.8254735315107,0.0,-1
Edge 20->21,1,20,21,0.9664419544461225,0.11416442316801839,0.9536715007404754,0.9536715007404754,351,313.99843353917424,148.99357788059365,0.0,-1
Edge 21->22,1,21,22,0.9431064868557464,0.07477992192417454,0.9652030285081697,0.9652030285081697,352,314.9217315747147,149.25194651865561,0.0,-1
Edge 22->23,1,22,23,0.9359629441632056,0.05976737213610161,0.8779347510821323,0.8779347510821323,353,315.8066201626848,149.5078857425044,0.0,-1
Edge 23->24,1,23,24,0.9301416843535487,0.18982862902215558,0.9011583161388694,0.9011583161388694,354,316.6816707397014,149.6438032609287,0.0,-1
Edge 25->26,2,25,26,1.6833170006621363,0.0,1.7019937737617514,1.7019937737617514,31,338.25069853536223,287.711533324382,0.0,-1
Edge 26->27,2,26,27,1.8466080564052514,0.07107915222722427,1.7504842857161649,1.7504842857161649,32,337.8045759536916,286.04506569551324,0.0,-1
Edge 27->28,2,27,28,1.6619499992624822,0.04037152857971482,1.6489862868388458,1.6489862868388458,33,337.3905406588707,284.39688523821235,0.0,-1
Edge 28->29,2,28,29,1.734131175102957,0.036564586637895635,1.6488081558947942,1.6488081558947942,34,336.92672626331665,282.81485186442103,0.0,-1
Edge 29->30,2,29,30,1.572363135297136,0.10504161191104933,1.6763129499023737,1.6763129499023737,35,336.34741746774915,281.25893032737235,0.0,-1
Edge 30->31,2,30,31,1.5736796800043846,0.052000765462868914,1.620968899135449,1.620968899135449,36,335.7316036927192,279.73022048226966,0.0,-1
Edge 31->32,2,31,32,1.5355283981992924,0.1711035329888857,1.6267362424674259,1.6267362424674259,37,335.29880061307904,278.17127018168316,0.0,-1
Edge 32->33,2,32,33,1.6810304168909855,0.10381548307975241,1.687647779629628,1.687647779629628,38,334.9081972559547,276.5630650048972,0.0,-1
Edge 33->34,2,33,34,1.6254561281504676,0.20342068559479512,1.6023664805720064,1.6023664805720064,39,334.2886106227677,275.0483762738615,0.0,-1
Edge 35->36,3,35,36,1.1289712540923533,0.0,1.2014684645162304,1.2014684645162304,111,103.98094340595814,402.74523725204705,0.0,-1
Edge 36->37,3,36,37,1.1622750238876156,0.09325560246482743,1.1621941837474405,1.1621941837474405,112,104.31600779867885,403.87723702080734,0.0,-1
Edge 37->38,3,37,38,1.2332124756792346,0.15582519207860313,1.1873243275727068,1.1873243275727068,113,104.61305965905649,405.01013592228503,0.0,-1
Edge 38->39,3,38,39,1.2017773772361102,0.07806454987821931,1.2436665198444075,1.2436665198444075,114,104.78184393815232,406.2129212119053,0.0,-1
Edge 39->40,3,39,40,1.111360407237686,0.038836207315954274,1.142441811691439,1.142441811691439,115,104.92450346903246,407.3971892689816,0.0,-1
Edge 40->41,3,40,41,1.215999880290869,0.005156619368446025,1.1693349342707566,1.1693349342707566,116,105.08295810068351,408.54216139960454,0.0,-1
