LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,9,0,0,0,0,0,8,78,86,5.627939343546699,423.66875458473265,327.61168500084113,0.0,0.7142803186539852,0.7525725096452006,0.6690690827384888,0.7199728756759392,0.029156736278312414,88.119840581903,5.714242549231882,5.627939343546699,0.9848968249174541,0.7034924179433374,0.9848968249174541,0.10309195140092177
Track 2,1,2,30,0,0,0,0,0,29,75,104,21.938825368598298,336.2523040632003,115.3204952305213,0.0,0.7780717868367982,0.8460688326116091,0.7162929987083345,0.778934304398203,0.03590791220843907,98.05711288520787,22.564081818267148,21.938825368598298,0.9722897455032864,0.7565112196068379,0.9722897455032864,0.07506092762448323
Track 3,2,3,15,0,0,0,0,0,14,130,144,16.3907123502585,234.06752341680354,203.35713022930526,0.0,1.1731378573934497,1.2253431915577564,1.090190990883585,1.1719316534433597,0.03747315755884374,102.41717967441718,16.423930003508296,16.3907123502585,0.997977484484974,1.1707651678756072,0.9979774844849741,0.07756097632721169
Track 4,3,4,19,0,0,0,0,0,18,305,323,21.759157489379536,502.9243195707779,35.8910356173833,0.0,1.2341313777219347,1.3014166915439924,1.1730498982910502,1.2315462918144593,0.03318140661338903,90.52018090408342,22.214364798994826,21.759157489379536,0.9795084255735331,1.2088420827433075,0.979508425573533,0.07369644755648212
Track 5,4,5,40,0,0,0,0,0,39,285,324,50.75387662730538,386.0347935262354,47.99984837918557,0.0,1.4005167027316738,1.4896583484510344,1.3289303433528559,1.3979320760026643,0.035762912873163064,95.66415540846606,54.62015140653528,50.75387662730538,0.9292152313813011,1.3013814519821894,0.9292152313813012,0.08685499818966856
Track 6,5,6,32,0,0,0,0,0,31,165,196,32.70197102534953,408.0577193327274,133.49030816368207,0.0,1.0753365689778243,1.1438573569390529,1.0297323157406004,1.0731409579324482,0.02773438862699505,97.02677694566984,33.33543363831255,32.70197102534953,0.9809973189538779,1.0549022911403074,0.980997318953878,0.07331490441941939
Track 7,6,7,44,0,0,0,0,0,43,96,139,46.731818948146355,418.6769271139634,461.6337276053264,0.0,1.1437963484707407,1.2138283675025778,1.0760389104340222,1.1424212480122502,0.03593433193141709,98.20683042721906,49.18324298424185,46.731818948146355,0.9501573323076535,1.0867864871661943,0.9501573323076535,0.08992555302837503
Track 8,7,8,10,0,0,0,0,0,9,288,297,5.343718533022204,408.30930649559946,469.2463997346366,0.0,0.5964405883148473,0.6560422334237598,0.5214329210422157,0.6051810972954044,0.046582878756636165,102.15582615935877,5.367965294833625,5.343718533022204,0.9954830628590768,0.5937465036691338,0.9954830628590768,0.12035190690795078
Track 9,8,9,18,0,0,0,0,0,17,221,238,18.577097030217704,30.17346968402482,305.9777961611444,0.0,1.1136444031270745,1.1827879402992536,1.059944220132164,1.1165772816163309,0.03236090949902204,99.43711894125718,18.931954853160267,18.577097030217704,0.9812561446667866,1.0927704135422178,0.9812561446667866,0.1108995205626694
Track 10,9,10,37,0,0,0,0,0,36,112,148,38.88160255445885,257.4254108872595,236.2725105919247,0.0,1.1020492653189593,1.2256054515621941,1.0261721168802167,1.0975150083140308,0.04040659023144602,104.35720734964893,39.67377355148253,38.88160255445885,0.9800328800083581,1.0800445154016347,0.980032880008358,0.07364617791556384
Track 11,10,11,47,0,0,0,0,0,46,259,305,11.859712880357334,193.36807935604864,348.36304775667946,0.0,0.2668336209875153,0.3314543619661483,0.18073722252709984,0.2662999479130619,0.03572018597390914,100.43333252696425,12.274346565425704,11.859712880357334,0.9662194901489658,0.25781984522515944,0.9662194901489659,0.07383344107386103
Track 12,11,12,50,0,0,0,0,0,49,110,159,47.02592463650708,214.10406947785944,410.3997123479093,0.0,0.9876539385538889,1.0722926406186497,0.9173644882851507,0.9840374555214761,0.037643297756287754,102.83721734737432,48.395042989140556,47.02592463650708,0.9717095332895831,0.9597127476838179,0.971709533289583,0.07419824728049794
