LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.1785377247758138,0.0,1.1694547860470468,1.1694547860470468,67,491.90936207832334,39.186927770469616,0.0,-1
Edge 2->3,1,2,3,1.2433175761632194,0.1355084921428631,1.2171813036303913,1.2171813036303913,68,490.7817433742391,38.80488128546595,0.0,-1
Edge 3->4,1,3,4,1.2180529282584733,0.11539747484023265,1.195698550888585,1.195698550888585,69,489.6020639609709,38.5619533579883,0.0,-1
Edge 4->5,1,4,5,1.2256730673900849,0.17637726011680166,1.2099371346441359,1.2099371346441359,70,488.4058093760641,38.49469722116496,0.0,-1
Edge 5->6,1,5,6,1.2112652409308302,0.16260645910800076,1.2064702388094253,1.2064702388094253,71,487.2092346020314,38.63011110151126,0.0,-1
Edge 6->7,1,6,7,1.2550240629035392,0.10154338244905592,1.2421284277507272,1.2421284277507272,72,486.0232105262063,38.92742583774539,0.0,-1
Edge 7->8,1,7,8,1.2127325172727674,0.05890014713859415,1.1715472084507574,1.1715472084507574,73,484.85965939837763,39.24577241236752,0.0,-1
Edge 8->9,1,8,9,1.1625678632299252,0.12030790185017848,1.2007668432646954,1.2007668432646954,74,483.7277096160303,39.5930100500497,0.0,-1
Edge 9->10,1,9,10,1.1700268638007933,0.036655546253491426,1.1995335694460885,1.1995335694460885,75,482.6113145229399,40.03294043166866,0.0,-1
Edge 10->11,1,10,11,1.1930353637432485,0.14463399043061065,1.2061639307604248,1.2061639307604248,76,481.5396560375399,40.57223609264946,0.0,-1
Edge 11->12,1,11,12,1.1333395373352024,0.024352274196721257,1.1488257349057232,1.1488257349057232,77,480.52168543067194,41.16386477487691,0.0,-1
Edge 12->13,1,12,13,1.1711212246872216,0.09093135505864991,1.2106036759574434,1.2106036759574434,78,479.52360789551676,41.79051866303667,0.0,-1
Edge 13->14,1,13,14,1.247438765678363,0.11462720083294631,1.2413640802396175,1.2413640802396175,79,478.4781610502862,42.427029696307784,0.0,-1
Edge 14->15,1,14,15,1.1932324011839293,0.024256501667867525,1.1804186528221257,1.1804186528221257,80,477.4033358436792,42.9845179432807,0.0,-1
Edge 15->16,1,15,16,1.2165276054690222,0.1659472396790469,1.1440400514295253,1.1440400514295253,81,476.41453507541723,43.587654837386935,0.0,-1
Edge 16->17,1,16,17,1.184343495762633,0.2154756811647358,1.2217132569769455,1.2217132569769455,82,475.5486833883968,44.38347963992112,0.0,-1
Edge 17->18,1,17,18,1.1567837589450476,0.011881801933652625,1.1695734836760092,1.1695734836760092,83,474.7625423885702,45.284309794025646,0.0,-1
Edge 18->19,1,18,19,1.2471334224893147,0.107970930084071,1.1417893727200286,1.1417893727200286,84,474.05673009949487,46.19729413451441,0.0,-1
Edge 19->20,1,19,20,1.151794782792669,0.019217225528035176,1.1960513409075413,1.1960513409075413,85,473.3839593159572,47.153133134596615,0.0,-1
Edge 20->21,1,20,21,1.1740767425025345,0.023480118828792754,1.1465851317591482,1.1465851317591482,86,472.6899759019831,48.096628987997725,0.0,-1
Edge 21->22,1,21,22,1.0828316570207719,0.04976036678798712,1.1435594400857627,1.1435594400857627,87,471.97820672096117,48.99315767355394,0.0,-1
Edge 22->23,1,22,23,1.2394087657880382,0.08501712446760479,1.2266654958194287,1.2266654958194287,88,471.17987873481843,49.867589345835846,0.0,-1
Edge 23->24,1,23,24,1.190704988221292,0.046418359518731744,1.196078245383009,1.196078245383009,89,470.3472901462896,50.74703682508097,0.0,-1
Edge 24->25,1,24,25,1.177760426779602,0.10331081123843688,1.1466671201809768,1.1466671201809768,90,469.5203576805494,51.574466795489506,0.0,-1
Edge 25->26,1,25,26,1.1662906195829448,0.14196357382735147,1.1753609206769229,1.1753609206769229,91,468.71751617051274,52.409104412131896,0.0,-1
Edge 26->27,1,26,27,1.3227985861227383,0.07241384052255295,1.2889657878527412,1.2889657878527412,92,467.8929201710348,53.323589382601256,0.0,-1
Edge 27->28,1,27,28,1.214152626610166,0.0321347142225159,1.1908036916861482,1.1908036916861482,93,467.0452827051858,54.228259862623126,0.0,-1
Edge 28->29,1,28,29,1.289743904452293,0.1279733329691095,1.1890384333146564,1.1890384333146564,94,466.19335136895074,55.05550582611565,0.0,-1
Edge 29->30,1,29,30,1.110976229620307,0.16702533149100374,1.1521169407920044,1.1521169407920044,95,465.2470031499427,55.73752129423637,0.0,-1
Edge 30->31,1,30,31,1.1388345273797857,0.11612453322650262,1.196094579238543,1.196094579238543,96,464.2075958600501,56.279292787999296,0.0,-1
Edge 31->32,1,31,32,1.1435750406194782,0.11607888762450402,1.1486816302757497,1.1486816302757497,97,463.1149742828417,56.69887467073339,0.0,-1
Edge 32->33,1,32,33,1.165814530886406,0.0002421833492229908,1.1367161162256507,1.1367161162256507,98,462.02581173380906,57.04454161674798,0.0,-1
Edge 33->34,1,33,34,1.2432349234627345,0.2819754972257731,1.2036302586983696,1.2036302586983696,99,460.98370992623296,57.55081491718358,0.0,-1
Edge 34->35,1,34,35,1.1157138360883754,0.12389748541341206,1.143312146640112,1.143312146640112,100,459.97247011190734,58.14170777688197,0.0,-1
Edge 35->36,1,35,36,1.2938952892373916,0.011832802131686915,1.2040158045189902,1.2040158045189902,101,458.92040842608577,58.66190500132896,0.0,-1
Edge 36->37,1,36,37,1.2599469095519285,0.08998624141708156,1.2623803883774618,1.2623803883774618,102,457.78927794112394,59.15001004917703,0.0,-1
Edge 37->38,1,37,38,1.141166869432908,0.0259743470403202,1.2176835819216185,1.2176835819216185,103,456.63606422426534,59.6055516949131,0.0,-1
Edge 38->39,1,38,39,1.146808489454861,0.060836169749519886,1.137285124816432,1.137285124816432,104,455.53458913207464,60.02020946890721,0.0,-1
Edge 40->41,2,40,41,1.254557241171255,0.0,1.2241893956985264,1.2241893956985264,185,280.90248543852215,295.5990451738369,0.0,-1
Edge 41->42,2,41,42,1.234604614427898,0.09664716046484843,1.2125836610526621,1.2125836610526621,186,279.6890468589718,295.5064771193687,0.0,-1
Edge 42->43,2,42,43,1.2335890318204588,0.09433170131363536,1.2238124598560676,1.2238124598560676,187,278.4724420254331,295.5305678668286,0.0,-1
Edge 43->44,2,43,44,1.1571713897520213,0.20731107109602512,1.222653127130763,1.222653127130763,188,277.2566012177426,295.4857330152192,0.0,-1
Edge 44->45,2,44,45,1.1797038687660732,0.022242741145492406,1.2391393632472394,1.2391393632472394,189,276.0360662651216,295.3269482038384,0.0,-1
Edge 45->46,2,45,46,1.2527509871705764,0.11597036674227422,1.2499892529768988,1.2499892529768988,190,274.812909257601,295.10871619028933,0.0,-1
Edge 46->47,2,46,47,1.0252687975686505,0.11855311902251531,1.151782415188118,1.151782415188118,191,273.6645774505837,294.76461151765346,0.0,-1
Edge 47->48,2,47,48,1.2166751690647353,0.03736688037981661,1.2591284548700097,1.2591284548700097,192,272.5256706891138,294.37026647066807,0.0,-1
Edge 48->49,2,48,49,1.2557315916781395,0.05180314782890205,1.2349700456410948,1.2349700456410948,193,271.35087329021314,293.95320543138564,0.0,-1
Edge 49->50,2,49,50,1.3461224400871128,0.06402976858226639,1.2669571407579103,1.2669571407579103,194,270.1991063047143,293.46664652045035,0.0,-1
Edge 50->51,2,50,51,1.2493192526857728,0.08312065465188079,1.2477025093757188,1.2477025093757188,195,269.0372274449703,292.9889573464507,0.0,-1
Edge 51->52,2,51,52,1.2095033227746497,0.07627437897584732,1.1653199367134015,1.1653199367134015,196,267.8895603384749,292.6196121887224,0.0,-1
Edge 52->53,2,52,53,1.2888998649610417,0.06471129362704353,1.2481669655951617,1.2481669655951617,197,266.7392520225617,292.25698517150045,0.0,-1
Edge 53->54,2,53,54,1.1877572150991853,0.0009353581647904008,1.2226333207509825,1.2226333207509825,198,265.5730010479812,291.8494660378899,0.0,-1
Edge 54->55,2,54,55,1.2582455564072537,0.2192957958994124,1.1701199525549566,1.1701199525549566,199,264.41470511963917,291.5801400894098,0.0,-1
Edge 55->56,2,55,56,1.2482295424760514,0.0627684203043315,1.2167414567150685,1.2167414567150685,200,263.2261077105543,291.47958575870007,0.0,-1
Edge 56->57,2,56,57,1.2078806372386466,0.08238658925623657,1.1969425775581666,1.1969425775581666,201,262.02038776470386,291.4641854817768,0.0,-1
Edge 57->58,2,57,58,1.3335838431163627,0.037760872690404845,1.2636328902653096,1.2636328902653096,202,260.791744873977,291.5233923949188,0.0,-1
Edge 58->59,2,58,59,1.3419023830299839,0.14819016522785058,1.2918048059273608,1.2918048059273608,203,259.5302545137573,291.70300889340706,0.0,-1
Edge 59->60,2,59,60,1.2894195985963186,0.009132065205304851,1.2523807978059673,1.2523807978059673,204,258.286178477118,291.9684541462294,0.0,-1
Edge 60->61,2,60,61,1.1904827445412987,0.026982049000816133,1.2659054971266928,1.2659054971266928,205,257.0502887001368,292.20872355371245,0.0,-1
Edge 61->62,2,61,62,1.2230737796742406,0.01332560810268335,1.203751971502015,1.203751971502015,206,255.83657847261762,292.4359719642832,0.0,-1
Edge 62->63,2,62,63,1.2711637724881615,0.04241415806836546,1.264560696882971,1.264560696882971,207,254.63075394846146,292.69759110429777,0.0,-1
Edge 63->64,2,63,64,1.2221505525834815,0.06842172121712409,1.2220944239951723,1.2220944239951723,208,253.43249915216413,293.0265908712263,0.0,-1
Edge 64->65,2,64,65,1.2121910690913906,0.03161899166648929,1.1748133086499095,1.1748133086499095,209,252.28329702844758,293.36610129987696,0.0,-1
Edge 65->66,2,65,66,1.2015787614132882,0.14866473652972712,1.2347629071740633,1.2347629071740633,210,251.15357676691602,293.7750587271055,0.0,-1
Edge 66->67,2,66,67,1.298744067436672,0.18500080472631764,1.250947169542321,1.250947169542321,211,249.98149239986265,294.1722088716223,0.0,-1
Edge 67->68,2,67,68,1.2774186615962486,0.11345640188196615,1.282956278515968,1.282956278515968,212,248.73642058381628,294.39537615680445,0.0,-1
Edge 68->69,2,68,69,1.2626451578635651,0.23829686179397447,1.2272697902982763,1.2272697902982763,213,247.52528347487225,294.6889891359216,0.0,-1
Edge 69->70,2,69,70,1.1263264372723256,0.1526700370903602,1.2001281262186902,1.2001281262186902,214,246.36365029604917,295.02826431514495,0.0,-1
Edge 70->71,2,70,71,1.2647437262078953,0.0325729937131336,1.2540173646985697,1.2540173646985697,215,245.15889569717677,295.26037359570535,0.0,-1
Edge 71->72,2,71,72,1.1374930571948145,0.027978639739465017,1.237321440417484,1.237321440417484,216,243.9293574936228,295.45943246157236,0.0,-1
Edge 72->73,2,72,73,1.2847909094643024,0.03814907411982249,1.21813559974085,1.21813559974085,217,242.71859387835713,295.6614732190609,0.0,-1
Edge 74->75,3,74,75,1.2526884290766473,0.0,1.2456548955685989,1.2456548955685989,295,76.34865047484925,365.0858583594742,0.0,-1
Edge 75->76,3,75,76,1.2858474694636868,0.021626900408100447,1.2044863590593673,1.2044863590593673,296,75.89403112645164,363.9483418290539,0.0,-1
Edge 76->77,3,76,77,1.2626774497747217,0.047115773153250544,1.2630610455583116,1.2630610455583116,297,75.3963568922531,362.8197702729545,0.0,-1
Edge 77->78,3,77,78,1.1959692881849968,0.08458488791886598,1.2165426433069897,1.2165426433069897,298,74.82454920028442,361.72095371311707,0.0,-1
Edge 78->79,3,78,79,1.2465496351809788,0.061627859227117554,1.1943759274116295,1.1943759274116295,299,74.19124111391403,360.695929926445,0.0,-1
Edge 79->80,3,79,80,1.222580195273158,0.029836789402737374,1.229443078063219,1.229443078063219,300,73.50735097132252,359.69558392070417,0.0,-1
Edge 80->81,3,80,81,1.1219643811661086,0.09574594067853637,1.1980442308406487,1.1980442308406487,301,72.8560685006621,358.673022580596,0.0,-1
Edge 81->82,3,81,82,1.3069062570646661,0.10555273028032741,1.2743705230773774,1.2743705230773774,302,72.30335660671642,357.5691794501626,0.0,-1
Edge 82->83,3,82,83,1.1932125238993683,0.04937898435912724,1.2337456749065872,1.2337456749065872,303,71.82813254451295,356.4090649715164,0.0,-1
Edge 83->84,3,83,84,1.2167338979309974,0.1345253775881874,1.1816766438723885,1.1816766438723885,304,71.47447152413866,355.25715169856295,0.0,-1
Edge 84->85,3,84,85,1.2415792475096523,0.15974997610082387,1.196189686415068,1.196189686415068,305,71.29876444709926,354.0851064574282,0.0,-1
Edge 85->86,3,85,86,1.2822449646019634,0.25065958499629803,1.2162150704149872,1.2162150704149872,306,71.36688844967637,352.8903048143086,0.0,-1
Edge 86->87,3,86,87,1.2421335192899094,0.10103975320011037,1.2148692955291518,1.2148692955291518,307,71.52516280293543,351.6866752343842,0.0,-1
Edge 87->88,3,87,88,1.2662497189879138,0.08147786712837357,1.2284753734318112,1.2284753734318112,308,71.6727028346296,350.474965837373,0.0,-1
Edge 88->89,3,88,89,1.1602749717555443,0.07862374691471839,1.1668162447020283,1.1668162447020283,309,71.91042739056937,349.3020939591448,0.0,-1
Edge 89->90,3,89,90,1.3481485731346616,0.03543059514785152,1.2904091175413743,1.2904091175413743,310,72.22493333367414,348.11461652600553,0.0,-1
Edge 90->91,3,90,91,1.2547945611344395,0.056472183917696483,1.201096267373849,1.201096267373849,311,72.53121438780433,346.90761349737807,0.0,-1
Edge 91->92,3,91,92,1.2394750615712897,0.08296410546446698,1.1896354929884276,1.1896354929884276,312,72.83888161122357,345.7535844078992,0.0,-1
Edge 92->93,3,92,93,1.2224518410646468,0.1854780361544437,1.1804556738249306,1.1804556738249306,313,73.29250429588873,344.664311136686,0.0,-1
Edge 93->94,3,93,94,1.143496544250227,0.15948372301059333,1.1817166937999253,1.1817166937999253,314,73.92533727835297,343.6715193525789,0.0,-1
Edge 94->95,3,94,95,1.314773258067545,0.15119619805129858,1.248791031968497,1.248791031968497,315,74.72880070888462,342.76439714994433,0.0,-1
Edge 95->96,3,95,96,1.2391988859087921,0.013465118996392245,1.202480022904566,1.202480022904566,316,75.61224527503526,341.91490313582483,0.0,-1
Edge 96->97,3,96,97,1.0295107406927373,0.23098114150779414,1.1652794500359427,1.1652794500359427,317,76.36820277981407,341.0140741925448,0.0,-1
Edge 97->98,3,97,98,1.2722476961876854,0.008211354667803539,1.2010416155859194,1.2010416155859194,318,77.0215706553729,340.0276890374957,0.0,-1
Edge 98->99,3,98,99,1.2237551691071804,0.05211087090993638,1.2307866759111357,1.2307866759111357,319,77.6700093025555,338.99959798548764,0.0,-1
Edge 99->100,3,99,100,1.2600228808916334,0.23128308759606198,1.2472545890462994,1.2472545890462994,320,78.41814672781548,338.0223441958442,0.0,-1
Edge 100->101,3,100,101,1.1577012547905887,0.014298175119420442,1.1699727857685747,1.1699727857685747,321,79.26395806193584,337.15905070457785,0.0,-1
Edge 101->102,3,101,102,1.168645228948066,0.025669461263433835,1.1293176688053332,1.1293176688053332,322,80.06415083846268,336.33372772077263,0.0,-1
Edge 102->103,3,102,103,1.1943607036835187,0.010290699367246914,1.176005441868553,1.176005441868553,323,80.8600092233554,335.49993941901874,0.0,-1
Edge 103->104,3,103,104,1.2854524519098016,0.05915542539857722,1.2926477052379228,1.2926477052379228,324,81.74347776069966,334.63871011018097,0.0,-1
