LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,21,0,0,0,0,0,20,180,200,19.898398140864863,317.60736670941867,460.44505702129544,0.0,1.0060665099881332,1.059487649959893,0.9264387931781913,1.0033337817087473,0.03655454456537744,95.1376143755117,20.121330199762664,19.898398140864863,0.9889206102834877,0.9949199070432432,0.9889206102834877,0.06876039621733916
Track 2,1,2,13,0,0,0,0,0,12,133,145,17.877433203191227,459.4733932470187,422.7544722557212,0.0,1.492437471318331,1.5648237016564737,1.447796351112524,1.496804498145837,0.03116744930356174,101.3979678883599,17.909249655819973,17.877433203191227,0.9982234625548141,1.4897861002659356,0.9982234625548142,0.041761609596296954
Track 3,2,3,47,0,0,0,0,0,46,252,298,58.277427792134816,115.56063995637064,453.1194205792736,0.0,1.2981672912895166,1.3543105127359478,1.2283955310871268,1.2993033214709224,0.029868186342596678,100.55400430754284,59.71569539931777,58.277427792134816,0.9759147474116263,1.2669006041768438,0.9759147474116264,0.07667171403596656
Track 4,3,4,29,0,0,0,0,0,28,53,81,27.546144757217043,383.7838350978849,14.038571775040124,0.0,1.1081368163501288,1.177543505242488,1.0267110797455832,1.111666767931515,0.03284075193718813,100.35847200015144,31.027830857803608,27.546144757217043,0.8877882854092294,0.983790884186323,0.8877882854092294,0.0832209975287409
Track 5,4,5,27,0,0,0,0,0,26,205,231,32.81805222956423,331.0400489393516,235.19976813431634,0.0,1.2846184321828282,1.3400440062718746,1.195832048914539,1.2937363918165188,0.03596863837676097,95.23893576234424,33.400079236753534,32.81805222956423,0.9825740830414307,1.2622327780601628,0.9825740830414307,0.08361340602621421
Track 6,5,6,38,0,0,0,0,0,37,259,296,31.397730752327085,221.61521792743247,206.23717841312867,0.0,0.8733423788795693,0.9504212393716034,0.8042262599088164,0.8752227715387773,0.03646893148230152,96.18606615911123,32.313668018544064,31.397730752327085,0.9716548036053554,0.8485873176304618,0.9716548036053554,0.07912821921276568
Track 7,6,7,25,0,0,0,0,0,24,335,359,19.91725667583661,181.98993290363623,80.8797917977408,0.0,0.8495561338889347,0.9430198891720977,0.7881501847419696,0.8512243795462611,0.03539434394435584,96.06657937000563,20.389347213334432,19.91725667583661,0.9768462161854266,0.8298856948265255,0.9768462161854266,0.08453781879984765
Track 8,7,8,24,0,0,0,0,0,23,155,178,22.38931168159946,343.91253852071037,197.9577583974653,0.0,1.015762895257725,1.0731141575152894,0.9738825792883873,1.018656808389585,0.0264306259668626,101.6181029265726,23.362546590927675,22.38931168159946,0.9583420880279314,0.9734483339825851,0.9583420880279314,0.07776241083072276
Track 9,8,9,31,0,0,0,0,0,30,196,226,40.08422161172273,167.1294710893928,310.97948084955885,0.0,1.3840310141767762,1.4672009279006957,1.321417692249816,1.3764809857457134,0.03488634658848955,103.89187625233461,41.520930425303284,40.08422161172273,0.9653979619708858,1.3361407203907578,0.9653979619708858,0.0963832508421765
Track 10,9,10,40,0,0,0,0,0,39,101,140,39.65771883786681,433.4817231803962,488.5005730132722,0.0,1.0266460623258828,1.1316479654337157,0.9278232692677655,1.0307742832431106,0.04208721634974115,98.77701565093422,40.03919643070943,39.65771883786681,0.9904723963803121,1.0168645855863285,0.9904723963803121,0.06741103316588387
Track 11,10,11,23,0,0,0,0,0,22,108,130,19.77535117281855,84.8345319909797,307.0034273478587,0.0,0.9032193523926373,0.9629828318595092,0.8288735192111788,0.8986095786444963,0.038884092506002756,95.14604997812988,19.87082575263802,19.77535117281855,0.9951952384360879,0.8988795987644795,0.9951952384360878,0.07593631721464833
Track 12,11,12,6,0,0,0,0,0,5,159,164,6.84967246314314,499.111105722947,221.15362089322116,0.0,1.3749575832003695,1.4120509628883233,1.3186755943451374,1.3968305695012682,0.03523205155114284,107.42780544014742,6.874787916001847,6.84967246314314,0.9963467305223702,1.3699344926286279,0.9963467305223701,0.07104504160022346
Track 13,12,13,16,0,0,0,0,0,15,45,60,17.811252438108863,407.541485168353,390.78005260851455,0.0,1.194643619803331,1.2349924136431718,1.1449239100016844,1.2031626835463969,0.029105368917259525,90.22804598549726,17.919654297049966,17.811252438108863,0.9939506724212336,1.1874168292072576,0.9939506724212337,0.10167710519607558
Track 14,13,14,18,0,0,0,0,0,17,226,243,23.211739531179752,423.7788543708935,195.13764409367252,0.0,1.3688489470361296,1.447278810497998,1.293020504006574,1.3687977509532556,0.040208708937449614,99.1746861191694,23.270432099614204,23.211739531179752,0.997477804959392,1.3653964430105736,0.997477804959392,0.07973963398178027
Track 15,14,15,19,0,0,0,0,0,18,319,337,16.629892371743978,101.58993462086802,310.79190626010086,0.0,0.9271076281644979,1.004956098740279,0.8506711217153434,0.9249400945295361,0.03882431659257618,109.22312240463624,16.68793730696096,16.629892371743978,0.9965217429722263,0.9238829095413321,0.9965217429722263,0.0727949574791828
