LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.1569042117211936,0.0,1.1289143410216471,1.1289143410216471,17,476.9507400800135,273.89094372651067,0.0,-1
Edge 2->3,1,2,3,1.223670712680337,0.002823312266349465,1.2249664224760706,1.2249664224760706,18,475.84122229166667,273.49831644299,0.0,-1
Edge 3->4,1,3,4,1.036259142100265,0.023086209692076753,1.1227308354818013,1.1227308354818013,19,474.7309507022343,273.11748267463975,0.0,-1
Edge 4->5,1,4,5,1.0795977994871218,0.002417323346837641,1.1211082989906096,1.1211082989906096,20,473.6649947492225,272.7675689955778,0.0,-1
Edge 5->6,1,5,6,1.2166063322754503,0.026981653569739805,1.1897344666787517,1.1897344666787517,21,472.57196496561687,272.39334751019317,0.0,-1
Edge 6->7,1,6,7,1.1874421580957697,0.1316311038591711,1.1297400134057187,1.1297400134057187,22,471.5092968484033,271.93518470003437,0.0,-1
Edge 7->8,1,7,8,1.1081903249455776,0.27533639139840504,1.131034823901687,1.131034823901687,23,470.5930407510617,271.29161185369264,0.0,-1
Edge 8->9,1,8,9,1.1628454014337326,0.01393482528114065,1.1908404670220218,1.1908404670220218,24,469.7379194667825,270.5064504545462,0.0,-1
Edge 9->10,1,9,10,1.2531443557496795,0.017377674757788508,1.1874816507441066,1.1874816507441066,25,468.8496893236823,269.71585290793814,0.0,-1
Edge 10->11,1,10,11,1.218830559128513,0.002997879214960531,1.1141571615199493,1.1141571615199493,26,467.98454202587095,268.9569705152139,0.0,-1
Edge 11->12,1,11,12,1.238645213304584,0.06513137755837484,1.196947368643203,1.196947368643203,27,467.1436992609566,268.165218862057,0.0,-1
Edge 12->13,1,12,13,1.1000484204575791,0.02486809503536458,1.1085725721726987,1.1085725721726987,28,466.3200287265067,267.358858357028,0.0,-1
Edge 13->14,1,13,14,1.2141697021527278,0.154480074319312,1.1809410630953001,1.1809410630953001,29,465.43411647248104,266.63925242498107,0.0,-1
Edge 14->15,1,14,15,1.1517092297717368,0.15228221766332736,1.1266856591308638,1.1266856591308638,30,464.4432540707222,266.05463455792926,0.0,-1
Edge 15->16,1,15,16,1.2243440269598012,0.1609069489285511,1.1909474311522539,1.1909474311522539,31,463.4512326266562,265.4629567232251,0.0,-1
Edge 16->17,1,16,17,1.2278080310695132,0.05617832645311305,1.1760544226317378,1.1760544226317378,32,462.46695314593853,264.80663092875466,0.0,-1
Edge 17->18,1,17,18,1.1814585260927013,0.09971560756081299,1.1526972233494337,1.1526972233494337,33,461.45228435393904,264.2384309168194,0.0,-1
Edge 18->19,1,18,19,1.2445664842183524,0.23646399963330023,1.1460397756669376,1.1460397756669376,34,460.49634767660075,263.61485062111615,0.0,-1
Edge 19->20,1,19,20,1.1920614142258952,0.06038612124543352,1.176339595606405,1.176339595606405,35,459.62926637124235,262.84329188450033,0.0,-1
Edge 21->22,2,21,22,1.5942947560913,0.0,1.5594633288771675,1.5594633288771675,331,152.80070173879824,108.05932124912374,0.0,-1
Edge 22->23,2,22,23,1.4699114114868195,0.10794139990206807,1.513783090813356,1.513783090813356,332,153.99077243459703,107.09077956166327,0.0,-1
Edge 23->24,2,23,24,1.474181321479846,0.16795973383333274,1.4878468691186133,1.4878468691186133,333,155.12335212817752,106.11412112774596,0.0,-1
Edge 24->25,2,24,25,1.5752186214599497,0.05542480086173063,1.588258427856816,1.588258427856816,334,156.22957244589838,105.04638135270677,0.0,-1
Edge 25->26,2,25,26,1.6321523944377399,0.06014138841474003,1.5817513715137574,1.5817513715137574,335,157.36595609530076,103.94247839387408,0.0,-1
Edge 26->27,2,26,27,1.536069338445245,0.003221321082642059,1.5526868135941796,1.5526868135941796,336,158.45488742946645,102.81535911792633,0.0,-1
Edge 27->28,2,27,28,1.4832177349573021,0.22275975699336492,1.5474720167444662,1.5474720167444662,337,159.39370943763015,101.59401749710753,0.0,-1
Edge 28->29,2,28,29,1.565428787065112,0.08106069531278426,1.5882405116041478,1.5882405116041478,338,160.25855839894575,100.2878113998495,0.0,-1
Edge 29->30,2,29,30,1.557191089041673,0.08340451077914235,1.5052527693491928,1.5052527693491928,339,161.21268089808382,99.07211398023367,0.0,-1
Edge 31->32,3,31,32,1.4308176161090151,0.0,1.442046460276694,1.442046460276694,244,65.14575439028438,464.33670009860225,0.0,-1
Edge 32->33,3,32,33,1.4232831821279934,0.04087754241368957,1.443580759737331,1.443580759737331,245,63.826844984810506,464.92092573454556,0.0,-1
Edge 33->34,3,33,34,1.5264149666198508,0.034215741154273616,1.4574988533047593,1.4574988533047593,246,62.498894964964606,465.5040198375793,0.0,-1
Edge 34->35,3,34,35,1.4386314305362027,0.14872124710748746,1.4162278586364063,1.4162278586364063,247,61.156587858940654,466.0054131301663,0.0,-1
