LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.5977936299779063,0.0,1.5276534496915897,1.5276534496915897,22,87.52100547810188,72.26076112520863,0.0,-1
Edge 2->3,1,2,3,1.6076426556986936,0.1170813421002952,1.598986978895694,1.598986978895694,23,87.14850967238934,70.74522314328365,0.0,-1
Edge 3->4,1,3,4,1.4647619315741447,0.04881180568311394,1.48714755604279,1.48714755604279,24,86.90231398149906,69.22238758232923,0.0,-1
Edge 4->5,1,4,5,1.552323795663842,0.1453650822974477,1.5302521104233118,1.5302521104233118,25,86.59053273900726,67.75032549675015,0.0,-1
Edge 5->6,1,5,6,1.5971435236140927,0.08478374657493748,1.637203109049906,1.637203109049906,26,86.08651649824031,66.25043843260246,0.0,-1
Edge 6->7,1,6,7,1.604519006393794,0.01259514271092965,1.5611378329967285,1.5611378329967285,27,85.5063226389075,64.76026397406963,0.0,-1
Edge 7->8,1,7,8,1.5973082635462483,0.07322657091678496,1.5123209401753848,1.5123209401753848,28,84.88887673484601,63.35415791192601,0.0,-1
Edge 8->9,1,8,9,1.4246792160374189,0.16895988192450398,1.4774498746312237,1.4774498746312237,29,84.35374571422714,61.964046900116735,0.0,-1
Edge 9->10,1,9,10,1.4646159762270097,0.07080403508508093,1.504978739994909,1.504978739994909,30,83.88816376545432,60.548360506157394,0.0,-1
Edge 10->11,1,10,11,1.619285437847115,0.11849488526241882,1.5397387854146012,1.5397387854146012,31,83.27859762562676,59.15628270538434,0.0,-1
Edge 11->12,1,11,12,1.623187391808056,0.05373256876689281,1.5820140615296503,1.5820140615296503,32,82.53255499792985,57.78588210246839,0.0,-1
Edge 13->14,2,13,14,0.8879158168831388,0.0,0.9628292874646196,0.9628292874646196,55,203.87723560632503,176.7383749380313,0.0,-1
Edge 14->15,2,14,15,0.937431986857366,0.015792748111484123,0.9820129156579654,0.9820129156579654,56,203.26750753729522,175.98089521774088,0.0,-1
Edge 15->16,2,15,16,0.9089547199619583,0.1863801872127322,0.9426504377993256,0.9426504377993256,57,202.60657362006145,175.287185798125,0.0,-1
Edge 16->17,2,16,17,0.931030791194386,0.011857638939055448,0.9133323381152073,0.9133323381152073,58,201.90911371632276,174.6750686231685,0.0,-1
Edge 17->18,2,17,18,1.0284262944842344,0.028114589958973205,0.9598912579031454,0.9598912579031454,59,201.21799821873802,174.04306561834892,0.0,-1
Edge 18->19,2,18,19,0.91636127423035,0.0461655931984839,0.9737498724112141,0.9737498724112141,60,200.49852118831734,173.39762245515954,0.0,-1
Edge 19->20,2,19,20,0.9143296090159673,0.12159822213572413,0.9148698803667223,0.9148698803667223,61,199.82000445457402,172.74336931722053,0.0,-1
Edge 20->21,2,20,21,0.8079752841840275,0.08028737826598231,0.8952984948803985,0.8952984948803985,62,199.18359547600676,172.10084169554554,0.0,-1
Edge 21->22,2,21,22,0.8430223280824471,0.04889900034023986,0.8872507194980953,0.8872507194980953,63,198.54638208845466,171.47806182173514,0.0,-1
Edge 22->23,2,22,23,0.8838647511812845,0.13375991695081124,0.8926911651428436,0.8926911651428436,64,197.97079929445658,170.80188487600915,0.0,-1
Edge 23->24,2,23,24,0.9458903775627403,0.06283517573497255,0.9342242649530653,0.9342242649530653,65,197.45046387251404,170.05166282187474,0.0,-1
Edge 24->25,2,24,25,0.8477570299571533,0.13487788787685062,0.9626607732842153,0.9626607732842153,66,196.88220101023137,169.2950013947522,0.0,-1
Edge 25->26,2,25,26,0.8091923908795131,0.17916592425200806,0.8759304311436277,0.8759304311436277,67,196.34630493234357,168.5525925325863,0.0,-1
Edge 26->27,2,26,27,0.9829323921845512,0.01064374211502317,0.9560730051126034,0.9560730051126034,68,195.8777491155202,167.76551510580964,0.0,-1
Edge 27->28,2,27,28,0.9952014554805526,0.09052998492507047,0.9601612719930467,0.9601612719930467,69,195.42165492662926,166.92403608030202,0.0,-1
Edge 28->29,2,28,29,0.9586470942303726,0.020936605964878563,0.991690917952823,0.991690917952823,70,195.00520997155382,166.04148239881533,0.0,-1
Edge 29->30,2,29,30,0.8840857692516934,0.11988705689984025,0.9122554658885252,0.9122554658885252,71,194.65879222400775,165.15660902367637,0.0,-1
Edge 30->31,2,30,31,0.9515942188624698,0.09173422171046886,0.9872882209433973,0.9872882209433973,72,194.4121130486127,164.2404635831906,0.0,-1
Edge 31->32,2,31,32,0.9983900827200574,0.030141430921159843,0.9344658323255155,0.9344658323255155,73,194.1896925602539,163.30579558941545,0.0,-1
Edge 32->33,2,32,33,0.949161082451176,0.032883815899512836,0.9145511711185127,0.9145511711185127,74,193.94725611815136,162.41377006952595,0.0,-1
Edge 33->34,2,33,34,0.9754147987788607,0.05494105711861196,0.8975779323102916,0.8975779323102916,75,193.71898645321323,161.53728468664312,0.0,-1
Edge 35->36,3,35,36,1.2826789886593344,0.0,1.303061976925645,1.303061976925645,245,15.017280638127998,441.9160577621901,0.0,-1
Edge 36->37,3,36,37,1.3362201691638518,0.06346730367650755,1.2779950355587981,1.2779950355587981,246,16.132968897959035,441.26873474375003,0.0,-1
Edge 37->38,3,37,38,1.2963245220367647,0.045523975965179264,1.3025786544403364,1.3025786544403364,247,17.282632883631884,440.683712930061,0.0,-1
Edge 38->39,3,38,39,1.3234227985464329,0.11113562153921636,1.318624276793627,1.318624276793627,248,18.49182183771791,440.18347286636106,0.0,-1
Edge 39->40,3,39,40,1.2945404549710033,0.07835526812163174,1.2693528672481607,1.2693528672481607,249,19.694744725820758,439.7093260844131,0.0,-1
Edge 40->41,3,40,41,1.2758497814158956,0.03992684610009683,1.3383045398446352,1.3383045398446352,250,20.89798654366931,439.20782685529923,0.0,-1
Edge 41->42,3,41,42,1.2724455733403317,0.046013190204600374,1.2727030515581645,1.2727030515581645,251,22.10118727916467,438.7021127402646,0.0,-1
Edge 42->43,3,42,43,1.2946667304723056,0.09807370391424419,1.299199914195273,1.299199914195273,252,23.29777463160354,438.2353396763402,0.0,-1
Edge 43->44,3,43,44,1.298037765814354,0.20129470988027515,1.2721169363833642,1.2721169363833642,253,24.46419337638774,437.7102688832644,0.0,-1
Edge 44->45,3,44,45,1.2531235990081204,0.06601043098684972,1.2342287124510647,1.2342287124510647,254,25.568013989127508,437.118396901703,0.0,-1
Edge 45->46,3,45,46,1.3226310797676186,0.10233688385142975,1.2628594141726572,1.2628594141726572,255,26.655979938303275,436.50920478063887,0.0,-1
Edge 46->47,3,46,47,1.4159729853852903,0.006101282524337948,1.3373179110632514,1.3373179110632514,256,27.75459962189768,435.8140432134817,0.0,-1
Edge 47->48,3,47,48,1.2042330713536185,0.015703447673397822,1.2198126540481737,1.2198126540481737,257,28.83808726096764,435.13530677548397,0.0,-1
Edge 48->49,3,48,49,1.2243159499028788,0.07633753654177922,1.3202606911775758,1.3202606911775758,258,29.89186893726778,434.4280640692356,0.0,-1
Edge 49->50,3,49,50,1.1026833672069531,0.04820973669200446,1.2080206892389311,1.2080206892389311,259,30.897333525282022,433.6624492072394,0.0,-1
Edge 50->51,3,50,51,1.3385312343876414,0.02631565628110188,1.283234767833514,1.283234767833514,260,31.87944030515843,432.89642939857083,0.0,-1
Edge 51->52,3,51,52,1.268393071476003,0.024024514157743426,1.3201341064101455,1.3201341064101455,261,32.9062218945934,432.0965184581761,0.0,-1
Edge 52->53,3,52,53,1.200420578988623,0.03165168160995679,1.216705108747593,1.216705108747593,262,33.9093075270377,431.32043517620184,0.0,-1
Edge 53->54,3,53,54,1.2968487817119938,0.09758536147168471,1.2455550818481507,1.2455550818481507,263,34.92926362983603,430.6335830843326,0.0,-1
Edge 54->55,3,54,55,1.334903108741372,0.02010404117193121,1.3239318224063692,1.3239318224063692,264,36.02124994623604,429.9568519670804,0.0,-1
Edge 55->56,3,55,56,1.3639398068196553,0.09589403246908597,1.2535141566597836,1.2535141566597836,265,37.139680829174935,429.31958670035647,0.0,-1
Edge 56->57,3,56,57,1.311795183687582,0.09988648713496023,1.2665101582402738,1.2665101582402738,266,38.23249889484755,428.6955493312114,0.0,-1
Edge 57->58,3,57,58,1.235193397754118,0.21015174134932152,1.263232093323904,1.263232093323904,267,39.35762351403633,428.13306011861243,0.0,-1
Edge 58->59,3,58,59,1.1947770133518827,0.1290229097592946,1.2265241771957318,1.2265241771957318,268,40.49095809622152,427.6243017091482,0.0,-1
Edge 59->60,3,59,60,1.3304315287622517,0.07495084663998465,1.2838532681746129,1.2838532681746129,269,41.575876700594755,426.99482581726414,0.0,-1
Edge 60->61,3,60,61,1.3084759275465447,0.11085517673654129,1.3247783459806441,1.3247783459806441,270,42.7149602453285,426.36355055286793,0.0,-1
Edge 61->62,3,61,62,1.3169679336566964,0.06784135032140687,1.281951071462925,1.281951071462925,271,43.90535040518482,425.83461058015837,0.0,-1
Edge 62->63,3,62,63,1.4116078280418356,0.04271311270880229,1.3216635180550247,1.3216635180550247,272,45.122520682606165,425.37371353326535,0.0,-1
Edge 63->64,3,63,64,1.2029038545251518,0.00390993775389059,1.264179164773212,1.264179164773212,273,46.34018840011471,424.9390590278024,0.0,-1
Edge 64->65,3,64,65,1.2333627898814077,0.07900723550734712,1.2847928271839077,1.2847928271839077,274,47.52061134976328,424.46116479597197,0.0,-1
Edge 65->66,3,65,66,1.237696538996816,0.13873457376967802,1.3108368270083708,1.3108368270083708,275,48.66055967843786,423.8473649282682,0.0,-1
Edge 66->67,3,66,67,1.2122755467445863,0.05544981862988108,1.281441125024072,1.281441125024072,276,49.77503436045809,423.1865838928316,0.0,-1
Edge 67->68,3,67,68,1.1974700968007999,0.07052409645374202,1.2353236039148103,1.2353236039148103,277,50.89482440605705,422.61419509990435,0.0,-1
Edge 68->69,3,68,69,1.2316297052522003,0.04915390091125904,1.2467550120065374,1.2467550120065374,278,52.03170466724844,422.117453986261,0.0,-1
Edge 69->70,3,69,70,1.2524537626269963,0.019928705022980386,1.2773271322429127,1.2773271322429127,279,53.19526127872777,421.6288584819797,0.0,-1
Edge 70->71,3,70,71,1.3151250556524465,0.17090965393302102,1.3058837465844788,1.3058837465844788,280,54.41642096278088,421.22282603808674,0.0,-1
Edge 71->72,3,71,72,1.2543491113606307,0.05183909561156702,1.2681802191678575,1.2681802191678575,281,55.67449984588832,420.9534257881067,0.0,-1
Edge 72->73,3,72,73,1.3580559618139592,0.015504325878332363,1.3114469433485307,1.3114469433485307,282,56.944176141043634,420.7266191895611,0.0,-1
Edge 73->74,3,73,74,1.4981772077202489,0.034565151732906,1.3442862382779042,1.3442862382779042,283,58.2566069254477,420.52604850985216,0.0,-1
Edge 74->75,3,74,75,1.3093216142563016,0.20000439712181128,1.31721645342949,1.31721645342949,284,59.579871488410106,420.47892045900267,0.0,-1
Edge 75->76,3,75,76,1.2334442151467866,0.07824854571845824,1.2579686072852287,1.2579686072852287,285,60.86600332066244,420.51391071338674,0.0,-1
Edge 76->77,3,76,77,1.2219548050153475,0.07468643103214145,1.2630564385668057,1.2630564385668057,286,62.12404740959857,420.45064781056647,0.0,-1
Edge 77->78,3,77,78,1.243321088441884,0.016050975300055406,1.3252477920548658,1.3252477920548658,287,63.41409163100107,420.3481402703799,0.0,-1
Edge 79->80,4,79,80,1.2473992814224433,0.0,1.2545709696405332,1.2545709696405332,283,333.05063465328493,439.4501776463268,0.0,-1
Edge 80->81,4,80,81,1.2960134990808234,0.0461693701362369,1.3371425910293946,1.3371425910293946,284,332.54145714894344,440.64143297466035,0.0,-1
Edge 81->82,4,81,82,1.3150701504266507,0.11981446259129047,1.3074661290090288,1.3074661290090288,285,331.92549833535486,441.8088303974753,0.0,-1
Edge 82->83,4,82,83,1.3007404345405196,0.04210835087082243,1.2808355944844285,1.2808355944844285,286,331.276714090874,442.9282781323504,0.0,-1
Edge 83->84,4,83,84,1.4219711011094711,0.15627699293141672,1.3541939833036365,1.3541939833036365,287,330.7367315046557,444.1256483158066,0.0,-1
Edge 84->85,4,84,85,1.3191764144941787,0.07994974347919204,1.3788747247372517,1.3788747247372517,288,330.2200812969891,445.38957332269376,0.0,-1
Edge 85->86,4,85,86,1.2245653128831198,0.08820594692011952,1.2705333010962567,1.2705333010962567,289,329.6207791083099,446.5695191828786,0.0,-1
Edge 86->87,4,86,87,1.4697721574822453,0.10260262016713395,1.3672119411644166,1.3672119411644166,290,329.0328798117739,447.7481759207528,0.0,-1
Edge 87->88,4,87,88,1.315122278256214,0.19513675245475604,1.3040538207378105,1.3040538207378105,291,328.61725132381986,449.0108117738183,0.0,-1
Edge 88->89,4,88,89,1.3468735604805018,0.17006181697430556,1.326139270650247,1.326139270650247,292,328.44430122697344,450.3096934473226,0.0,-1
Edge 89->90,4,89,90,1.4061144835768928,0.09896723157088272,1.3692967789106343,1.3692967789106343,293,328.3121477077989,451.64925924973875,0.0,-1
Edge 90->91,4,90,91,1.3049186171307035,0.011521699235567118,1.2987434552810846,1.2987434552810846,294,328.10932265035603,452.9677480249072,0.0,-1
Edge 91->92,4,91,92,1.3885620105593122,0.012601222741281948,1.3261475086640593,1.3261475086640593,295,327.91036635685515,454.26499941340836,0.0,-1
Edge 92->93,4,92,93,1.3266781530513139,0.07210176334999496,1.2935198653879367,1.2935198653879367,296,327.67402564775284,455.55246936560104,0.0,-1
Edge 93->94,4,93,94,1.3453738049598611,0.02562132220894875,1.3423971409100184,1.3423971409100184,297,327.40575395497183,456.84272513936617,0.0,-1
Edge 94->95,4,94,95,1.272121824382839,0.17085950625111115,1.3469831526983074,1.3469831526983074,298,327.26286791189705,458.1748702739508,0.0,-1
Edge 95->96,4,95,96,1.3266960766226636,0.06067386986072343,1.2754578712085718,1.2754578712085718,299,327.27327591788253,459.4854465763608,0.0,-1
Edge 96->97,4,96,97,1.393054812582327,0.28503929714913534,1.299096699144475,1.299096699144475,300,327.14006846687164,460.75269172092976,0.0,-1
Edge 97->98,4,97,98,1.4436726018077457,0.12365217283135821,1.3829837103706177,1.3829837103706177,301,326.73214148572487,462.02749586318293,0.0,-1
Edge 98->99,4,98,99,1.2419407444469974,0.035876974113885796,1.3525253667742836,1.3525253667742836,302,326.2156070246606,463.2937275873736,0.0,-1
Edge 99->100,4,99,100,1.3995831448152474,0.07165387458955186,1.337373372869336,1.337373372869336,303,325.729768416807,464.5469350271052,0.0,-1
Edge 100->101,4,100,101,1.4007355514005697,0.045785699479949704,1.366971105636929,1.366971105636929,304,325.2574161667445,465.81354277297,0.0,-1
Edge 101->102,4,101,102,1.3029203917983079,0.1077971170573544,1.2999467760127643,1.2999467760127643,305,324.6997576800535,467.0226633227733,0.0,-1
Edge 102->103,4,102,103,1.2507849243364835,0.04159281774842727,1.316451239815531,1.316451239815531,306,324.06318249348635,468.16521163881555,0.0,-1
Edge 103->104,4,103,104,1.2579878627007606,0.0004387135073504745,1.2961379686230956,1.2961379686230956,307,323.40370680573983,469.2928185420318,0.0,-1
Edge 104->105,4,104,105,1.295836699416503,0.03531140134787325,1.2727599524325672,1.2727599524325672,308,322.77460608513456,470.4124288433608,0.0,-1
Edge 105->106,4,105,106,1.2804218889433636,0.1135900773595271,1.302251946547857,1.302251946547857,309,322.1010218562842,471.5072417004528,0.0,-1
Edge 106->107,4,106,107,1.4307670851161747,0.0026806731336694867,1.3278268743608646,1.3278268743608646,310,321.3486981964717,472.5858216258582,0.0,-1
Edge 107->108,4,107,108,1.2716133966010947,0.019982166017496805,1.3515369003506819,1.3515369003506819,311,320.5919599267378,473.69122454588125,0.0,-1
Edge 108->109,4,108,109,1.3708670033855974,0.01701312314361836,1.3755602310514574,1.3755602310514574,312,319.8426567884447,474.8303799225994,0.0,-1
Edge 109->110,4,109,110,1.252413913598393,0.05789185070228786,1.3334141075092332,1.3334141075092332,313,319.14088580659245,475.9882299138434,0.0,-1
Edge 110->111,4,110,111,1.270897056106688,0.019937088021085625,1.3529722350133944,1.3529722350133944,314,318.46707020497445,477.150108204476,0.0,-1
Edge 111->112,4,111,112,1.307368286857526,0.175841413092563,1.3641054788173002,1.3641054788173002,315,317.88190992637715,478.37034811515537,0.0,-1
Edge 112->113,4,112,113,1.277138787893473,0.05852377578066048,1.366115644570642,1.366115644570642,316,317.4393479702034,479.6611116709303,0.0,-1
