LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,12,0,0,0,0,0,11,21,32,16.850592802423893,85.3032385760119,64.90366461011536,0.0,1.541716676258708,1.637203109049906,1.4774498746312237,1.5302521104233118,0.04676199466628853,98.92373149300566,16.95888343884579,16.850592802423893,0.9936145185022119,1.5318720729476267,0.9936145185022119,0.08938550613224054
Track 2,1,2,22,0,0,0,0,0,21,54,75,19.182059478803144,197.98673535973774,169.6198216570872,0.0,0.9357836026792935,0.991690917952823,0.8759304311436277,0.9344658323255155,0.0347018414596607,97.35084792071102,19.651455656265163,19.182059478803144,0.9761139232801632,0.9134314037525306,0.9761139232801632,0.07507160892659417
Track 3,2,3,44,0,0,0,0,0,43,244,287,54.253623218147354,38.730340549429236,429.65507394282434,0.0,1.2823713286583096,1.3442862382779042,1.2080206892389311,1.281441125024072,0.03523665978274242,96.14969370292755,55.141967132307315,54.253623218147354,0.9838898762529006,1.2617121678638918,0.9838898762529005,0.07352389747286754
Track 4,3,4,48,0,0,0,0,0,47,282,329,61.61314509387771,322.58840977232245,467.62632026994055,0.0,1.3286845537509793,1.4076946427930632,1.2545709696405332,1.3308454686967097,0.034113797687331165,102.6912567644818,62.44817402629602,61.61314509387771,0.9866284491830507,1.3109179807208025,0.9866284491830507,0.08288382257863292
Track 5,4,5,45,0,0,0,0,0,44,0,44,64.65181239458485,326.52256267160857,460.13418555137355,0.0,1.5105156200202623,1.639624197488953,1.4292291732645488,1.5073307254907018,0.042462598239765996,97.68292064099153,66.46268728089154,64.65181239458485,0.9727535108736518,1.4693593726042011,0.9727535108736518,0.07537232281857224
Track 6,5,6,9,0,0,0,0,0,8,351,359,11.043345205521465,302.835394728361,143.6548146378675,0.0,1.3856520056587212,1.463674822341835,1.3530825506110455,1.37114777022053,0.035898036744401986,87.83197910171063,11.08521604526977,11.043345205521465,0.9962228214969098,1.3804181506901831,0.9962228214969098,0.10235987324579973
Track 7,6,7,6,0,0,0,0,0,5,208,213,6.3946643279654305,245.71658072712432,441.83986170811903,0.0,1.2854838174769587,1.323270773482955,1.2554565326288258,1.2811113652655177,0.027686385671698184,80.30815148630832,6.427419087384793,6.3946643279654305,0.9949039017101513,1.278932865593086,0.9949039017101512,0.123149018407959
Track 8,7,8,42,0,0,0,0,0,41,318,359,56.10472473230113,262.8568936596917,271.21397664000096,0.0,1.4040031322020303,1.4834524639526256,1.309568859066372,1.4078942053067307,0.03608430772414418,100.06903398439785,57.56412842028325,56.10472473230113,0.974647341529662,1.3684079203000274,0.974647341529662,0.08129875834066777
Track 9,8,9,28,0,0,0,0,0,27,325,352,35.52595904325506,379.33731695210747,100.17448358806028,0.0,1.3234261300183563,1.4324044987372062,1.1827900151705861,1.3164124203670389,0.04538074391013831,96.68145944277329,35.73250551049562,35.52595904325506,0.9942196477887649,1.3157762608612984,0.9942196477887649,0.08246985979467378
Track 10,9,10,31,0,0,0,0,0,30,245,275,39.67835009725014,385.4346582321615,136.07507442116707,0.0,1.3518341748122675,1.4294679175824627,1.272504309529679,1.3528278043179687,0.037743040049485796,101.18255904094929,40.555025244368025,39.67835009725014,0.9783830698702467,1.322611669908338,0.9783830698702466,0.0753749372510789
Track 11,10,11,41,0,0,0,0,0,40,274,314,31.22739788476873,119.63357397263704,438.6175268597837,0.0,0.8402014150310896,0.9336416684247931,0.7543197810170341,0.8442159326568057,0.03803217381148552,96.58416160126454,33.60805660124358,31.22739788476873,0.9291640470402338,0.7806849471192183,0.9291640470402338,0.06797919813148921
Track 12,11,12,8,0,0,0,0,0,7,251,258,9.193853218394855,400.7826760464719,438.5928315990036,0.0,1.319857798485095,1.388513876918299,1.2715462286702481,1.3020116432116424,0.04528378572315287,107.73812343334987,9.239004589395664,9.193853218394855,0.995112961513989,1.3134076026278365,0.995112961513989,0.1346798740588889
Track 13,12,13,35,0,0,0,0,0,34,300,334,22.38661908353325,6.706284891033076,395.9564121445796,0.0,0.9027102712043413,1.2949245434180414,0.18174522397469425,1.186128729388625,0.38342867257722624,97.36690859379944,30.692149220947606,22.38661908353325,0.7293923577125784,0.6584299730450957,0.7293923577125785,0.528055590630263
Track 14,13,14,17,0,0,0,0,0,16,151,167,19.30651821373988,207.9066161735284,379.18100092392604,0.0,1.2157415756382512,1.2709909495152958,1.1370662673431833,1.2191743749662172,0.036035216258322844,95.07781730724432,19.45186521021202,19.30651821373988,0.99252786327165,1.2066573883587426,0.99252786327165,0.08811968054551948
Track 15,14,15,25,0,0,0,0,0,24,163,187,33.24963437433779,272.9973382420203,356.82570892795985,0.0,1.4011706968179445,1.4656356230972103,1.3294444390843958,1.4011684782471918,0.03959848078381937,101.37870998559238,33.62809672363067,33.24963437433779,0.9887456506265211,1.3854014322640744,0.9887456506265211,0.09359145560076375
Track 16,15,16,29,0,0,0,0,0,28,1,29,37.19093053693427,438.50875941984987,146.39494968816257,0.0,1.3512858140233568,1.4008310953958745,1.3021831145674774,1.3503132649086536,0.027927437068315304,101.51923554314932,37.83600279265399,37.19093053693427,0.9829508349691483,1.3282475191762237,0.9829508349691483,0.07118467284633014
Track 17,16,17,23,0,0,0,0,0,22,311,333,26.089124134795362,200.51381380725059,477.4632813124982,0.0,1.188605129630104,1.2520782910202468,1.1343486892347894,1.1781062751139373,0.033802291429802206,106.43095530613775,26.149312851862284,26.089124134795362,0.9976982677362157,1.1858692788543346,0.9976982677362155,0.06714058960158494
Track 18,17,18,46,0,0,0,0,0,45,297,342,35.8986478382485,492.95706465986865,466.04766082540124,0.0,0.8204457611111398,0.8902263399314316,0.7322007739088745,0.8188905165820601,0.0381495695550112,99.0905112468793,36.92005925000129,35.8986478382485,0.9723345132022574,0.7977477297388555,0.9723345132022573,0.07912348999160872
Track 19,18,19,46,0,0,0,0,0,45,133,178,71.15146601506355,136.49412947394413,283.9127537349206,0.0,1.596221878052956,1.682378356526301,1.5031779617641918,1.5920383260946753,0.04095991991228105,96.35852893609959,71.82998451238302,71.15146601506355,0.9905538264845024,1.5811436892236344,0.9905538264845024,0.09107348357636852
Track 20,19,20,38,0,0,0,0,0,37,255,292,58.390293434812904,91.62756942529776,484.4056839433507,0.0,1.6033792675587168,1.6879751555112636,1.5269347448623165,1.6025323768900817,0.03647082632836687,105.7783711544678,59.32503289967252,58.390293434812904,0.9842437598569831,1.5781160387787272,0.9842437598569831,0.08167741005214696
Track 21,20,21,38,0,0,0,0,0,37,54,91,61.611056291698034,143.39900559855113,198.1609556969848,0.0,1.7123993927576073,1.78344489186152,1.6422385373307815,1.7059029639094625,0.03571225487828855,101.33932330931161,63.35877753203147,61.611056291698034,0.9724154835618496,1.6651636835594064,0.9724154835618496,0.07314733352732647
Track 22,21,22,47,0,0,0,0,0,46,154,200,55.212898677915504,459.1707508623667,503.369156873668,0.0,1.3095878454511476,1.4020308327087274,1.1870309597468187,1.3090028520431047,0.05116725087329234,98.59911517820655,60.24104089075279,55.212898677915504,0.9165329460034426,1.2002804060416414,0.9165329460034426,0.1508890761344011
