LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.2798410938892495,0.0,1.383632973521903,1.383632973521903,305,374.9762700077425,156.39659460519624,0.0,-1
Edge 2->3,1,2,3,1.3581113183138307,4.098375957783951e-05,1.3644176334501121,1.3644176334501121,306,375.33959403845006,157.7217139139898,0.0,-1
Edge 3->4,1,3,4,1.3341455255901862,0.015565484500995597,1.3469890913295584,1.3469890913295584,307,375.7081883991244,159.0263052237204,0.0,-1
Edge 4->5,1,4,5,1.3152571443723922,0.009619334987513994,1.262115253979427,1.262115253979427,308,376.0785289446785,160.27717089380002,0.0,-1
Edge 5->6,1,5,6,1.2263873692118368,0.07672982737067668,1.2888750090325234,1.2888750090325234,309,376.398850272789,161.5108195282785,0.0,-1
Edge 6->7,1,6,7,1.3616503896255296,0.08820348965089299,1.3354650804609727,1.3354650804609727,310,376.7370800206502,162.77732861607865,0.0,-1
Edge 7->8,1,7,8,1.3576404805950284,0.09326844076219688,1.3375079237225,1.3375079237225,311,377.077213045264,164.0683065330935,0.0,-1
Edge 8->9,1,8,9,1.3898535446059688,0.15412484384518502,1.3737135835474452,1.3737135835474452,312,377.46254975976774,165.3638011798543,0.0,-1
Edge 9->10,1,9,10,1.2814542528521238,0.06663369092428995,1.2292503445898961,1.2292503445898961,313,377.88857100666473,166.5928200913333,0.0,-1
Edge 10->11,1,10,11,1.3088292764578313,0.09448057132313958,1.3100018571057865,1.3100018571057865,314,378.20204121822906,167.82167967340183,0.0,-1
Edge 11->12,1,11,12,1.3724705650950568,0.08061755084737854,1.3698614051562472,1.3698614051562472,315,378.41906631141626,169.14281658184905,0.0,-1
Edge 12->13,1,12,13,1.348338913192764,0.027038707877850454,1.3258249347965052,1.3258249347965052,316,378.5671652833787,170.48237470826177,0.0,-1
Edge 13->14,1,13,14,1.315848292290978,0.039489190496680975,1.3209463379790922,1.3209463379790922,317,378.66850021087413,171.80161619645338,0.0,-1
Edge 14->15,1,14,15,1.2103482086373516,0.040020178505986825,1.2780119055274115,1.2780119055274115,318,378.76787253718834,173.09702935962468,0.0,-1
Edge 15->16,1,15,16,1.3576413005535177,0.11249536388707915,1.378165408073459,1.378165408073459,319,378.9729361400894,174.40706822622423,0.0,-1
Edge 16->17,1,16,17,1.3073365284911231,0.02497167459559435,1.320284461661032,1.320284461661032,320,379.23723384221967,175.73004630626616,0.0,-1
Edge 17->18,1,17,18,1.351364152530108,0.006898238165603976,1.379484382003258,1.379484382003258,321,379.48009760694447,177.0578954984112,0.0,-1
Edge 18->19,1,18,19,1.3776118157355137,0.09236851224321586,1.3934366134757168,1.3934366134757168,322,379.6611632640337,178.43099082572002,0.0,-1
Edge 19->20,1,19,20,1.3968433957132644,0.014127934291756183,1.3878632036208953,1.3878632036208953,323,379.78920806692884,179.81569844732604,0.0,-1
Edge 20->21,1,20,21,1.3235582048877381,0.015895005082772196,1.3372551127724546,1.3372551127724546,324,379.9136862720741,181.172516568132,0.0,-1
Edge 21->22,1,21,22,1.36301289062815,0.02874227378023586,1.320314131650658,1.320314131650658,325,380.0054386919876,182.49799212158683,0.0,-1
Edge 22->23,1,22,23,1.361238507301591,0.05723931011288786,1.3177597534100336,1.3177597534100336,326,380.03979130671746,183.8160413060411,0.0,-1
Edge 23->24,1,23,24,1.293344545497137,0.09485963042230883,1.4122835900352981,1.4122835900352981,327,379.96938035092234,185.1777105038861,0.0,-1
Edge 24->25,1,24,25,1.2588670240749475,0.09537350431481983,1.330524532932102,1.330524532932102,328,379.8992947244345,186.5457628676828,0.0,-1
Edge 25->26,1,25,26,1.257726843940258,0.07017038219441994,1.3779643327648343,1.3779643327648343,329,379.8481802287766,187.89820855519756,0.0,-1
Edge 26->27,1,26,27,1.3428700682470658,0.01805690378585134,1.3565607730913614,1.3565607730913614,330,379.76170914034174,189.26267814889383,0.0,-1
