LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,21,0,0,0,0,0,20,223,243,18.685164032959612,490.72253587189203,404.5852857780319,0.0,0.9574533244554292,1.0391426872535678,0.896180383172267,0.9534746631034878,0.03723421675700657,106.32474031951038,19.149066489108584,18.685164032959612,0.9757741477156171,0.9342582016479806,0.975774147715617,0.060209646573322104
Track 2,1,2,16,0,0,0,0,0,15,140,155,19.79669403396578,370.89172613619763,232.55627603437063,0.0,1.324313741995823,1.3715575082713078,1.2656695416161348,1.3294743280735746,0.027906865446128627,105.71073131506279,19.864706129937346,19.79669403396578,0.9965762344770324,1.3197796022643855,0.9965762344770324,0.08594642452734169
Track 3,2,3,37,0,0,0,0,0,36,201,237,37.49209654518754,88.84833145302962,143.89710095625725,0.0,1.060580144197453,1.1412849042141346,0.9679545730774901,1.059172292641272,0.04136087755973147,99.02024841587684,38.18088519110831,37.49209654518754,0.9819598565493401,1.0414471262552096,0.9819598565493404,0.06563815201609373
Track 4,3,4,36,0,0,0,0,0,35,182,217,52.037518091823834,71.3851086046643,172.69367175431884,0.0,1.5526799226367147,1.6446717146896241,1.4881528654443092,1.5473092640799642,0.04171178504989267,102.98557338020858,54.34379729228502,52.037518091823834,0.9575613167394801,1.4867862311949667,0.9575613167394801,0.07396324772946859
Track 5,4,5,43,0,0,0,0,0,42,141,183,35.001018495248644,502.57788121274865,432.96466720691194,0.0,0.9215476310267698,1.0513630409997585,0.6601581981003389,0.9473631993954621,0.08938113304248446,99.59200458994795,38.70500050312433,35.001018495248644,0.9043022358938686,0.8333575832202058,0.9043022358938686,0.14063351440878222
Track 6,5,6,37,0,0,0,0,0,36,57,93,45.47397529945081,355.21457605770354,66.98310658192685,0.0,1.3028899136564525,1.3682954006573629,1.2260596574192562,1.300928781816583,0.033573112709122145,107.47907340702444,46.90403689163229,45.47397529945081,0.9695109059485537,1.2631659805403002,0.9695109059485537,0.10226833092111381
Track 7,6,7,48,0,0,0,0,0,47,257,304,64.73263354383606,452.10934895748795,187.15595136454598,0.0,1.3964846878023789,1.513681281893341,1.2960720352859387,1.390465568296895,0.046258560004104984,97.21333959820447,65.6347803267118,64.73263354383606,0.9862550498625102,1.3772900754007673,0.9862550498625103,0.07642294207187997
Track 8,7,8,40,0,0,0,0,0,39,268,307,33.315717941944314,19.006838512274573,198.57357161392625,0.0,0.9073644875938802,1.0193511103964579,0.7968888588426158,0.9090901212112557,0.04153156969576241,99.42868231635734,35.38721501616133,33.315717941944314,0.9414619920422965,0.8542491779985721,0.9414619920422965,0.0775852269116137
Track 9,8,9,22,0,0,0,0,0,21,234,255,32.66962109526891,453.05619950127436,76.15400842637514,0.0,1.5704372652263239,1.6426808952312344,1.50254785665918,1.5644227718191663,0.04364170674514752,96.60624946924395,32.9791825697528,32.66962109526891,0.9906134279153477,1.5556962426318528,0.9906134279153477,0.08363705974828357
Track 10,9,10,31,0,0,0,0,0,30,209,239,31.397362265498973,147.30422696875112,408.6224647077362,0.0,1.0668325918131534,1.1287324941806782,0.9852762134277948,1.0709922404554848,0.030911857599959004,101.13846010290298,32.0049777543946,31.397362265498973,0.9810149691851544,1.046578742183299,0.9810149691851544,0.10091613238220583
