LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,0.9587106638036763,0.0,0.9540228575093819,0.9540228575093819,224,483.7964431222349,399.22921259345435,0.0,-1
Edge 2->3,1,2,3,0.9023275493512968,0.06483088838208163,0.9117978386229908,0.9117978386229908,225,484.2771896014734,400.0281436471465,0.0,-1
Edge 3->4,1,3,4,0.9898598262252958,0.04709771734214174,0.9296597865256602,0.9296597865256602,226,484.79588103633455,400.78855850682095,0.0,-1
Edge 4->5,1,4,5,1.0317299580308847,0.11508222762120314,0.9462178142400051,0.9462178142400051,227,485.38466887190657,401.516671652116,0.0,-1
Edge 5->6,1,5,6,0.976120907741208,0.13175536962062862,0.896180383172267,0.896180383172267,228,486.04477536562746,402.1563531249368,0.0,-1
Edge 6->7,1,6,7,0.950530669285157,0.026233893682083842,0.9260717574371035,0.9260717574371035,229,486.7481799715563,402.73534353243326,0.0,-1
Edge 7->8,1,7,8,0.9790217236777211,0.14027646188016873,0.9770238485267608,0.9770238485267608,230,487.52957443347816,403.27425186552983,0.0,-1
Edge 8->9,1,8,9,0.9695449061741155,0.03984258625920167,0.9349605143779103,0.9349605143779103,231,488.3609206369155,403.7458683068437,0.0,-1
Edge 9->10,1,9,10,0.9611474291966018,0.026347940876747078,0.9233891462684782,0.9233891462684782,232,489.1723466051184,404.1984209974162,0.0,-1
Edge 10->11,1,10,11,0.973927865109586,0.037679224784736176,0.9939330730927385,0.9939330730927385,233,489.9936911061599,404.6924843752368,0.0,-1
Edge 11->12,1,11,12,0.9568223545506332,0.014065978007257283,0.9664382803823615,0.9664382803823615,234,490.8278877645338,405.20710305344994,0.0,-1
Edge 12->13,1,12,13,1.131778059603647,0.11983229484740371,0.9794078812300778,0.9794078812300778,235,491.6869244344714,405.6601387790623,0.0,-1
Edge 13->14,1,13,14,0.9038621696403508,0.04113324294237353,0.9238831167565499,0.9238831167565499,236,492.56108957942115,406.03574730759567,0.0,-1
Edge 14->15,1,14,15,0.9852622664945868,0.034524485819388384,0.9426660068834146,0.9426660068834146,237,493.4198013043358,406.4009268359268,0.0,-1
Edge 15->16,1,15,16,0.927206762845827,0.06206789267914514,0.9529264686975938,0.9529264686975938,238,494.2726720110974,406.81331548023684,0.0,-1
Edge 16->17,1,16,17,0.9556191732687842,0.027298093024230752,0.9618367800974863,0.9618367800974863,239,495.127228218744,407.2447578535243,0.0,-1
Edge 17->18,1,17,18,0.9929526480636589,0.0703896452317544,1.039047674866133,1.039047674866133,240,496.0412132389341,407.6500708427136,0.0,-1
Edge 18->19,1,18,19,0.9105131514627921,0.00830905834997503,0.9564861243336028,0.9564861243336028,241,496.96497708573065,408.02714111161447,0.0,-1
Edge 19->20,1,19,20,1.024845757230482,0.035372687786622226,0.9939744488344991,0.9939744488344991,242,497.87270596990754,408.38323804111565,0.0,-1
Edge 20->21,1,20,21,1.0640573344277864,0.10184359575597685,1.0391426872535678,1.0391426872535678,243,498.8412598860483,408.6875711749135,0.0,-1
Edge 22->23,2,22,23,1.2792032209084838,0.0,1.3062955102994287,1.3062955102994287,141,380.14460419824195,233.07958119593775,0.0,-1
Edge 23->24,2,23,24,1.231628408137453,0.05893259960304942,1.3470074690104672,1.3470074690104672,142,378.8243961679786,232.95497145499706,0.0,-1
Edge 24->25,2,24,25,1.4124652954240982,0.016918107370423208,1.3594537936417004,1.3594537936417004,143,377.48009368163156,232.8002040886358,0.0,-1
Edge 25->26,2,25,26,1.2735231104930813,0.14355891019178582,1.3294743280735746,1.3294743280735746,144,376.13992314685584,232.75297599478074,0.0,-1
Edge 26->27,2,26,27,1.2965001955202797,0.11073164807346039,1.3375147803193697,1.3375147803193697,145,374.80869184802526,232.72877476775767,0.0,-1
Edge 27->28,2,27,28,1.388104362588775,0.05744874480160167,1.3333886550366207,1.3333886550366207,146,373.4751242097778,232.6691294654933,0.0,-1
Edge 28->29,2,28,29,1.1909236988852796,0.03305934487966277,1.301362416828438,1.301362416828438,147,372.15861380758656,232.62664897612592,0.0,-1
Edge 29->30,2,29,30,1.333606193193385,0.03661150561933679,1.2656695416161348,1.2656695416161348,148,370.87819540115197,232.5406833282892,0.0,-1
Edge 30->31,2,30,31,1.2552490493131208,0.021019416060868767,1.2967111737088473,1.2967111737088473,149,369.6030036039633,232.41758441799828,0.0,-1
Edge 31->32,2,31,32,1.3413200943628039,0.10043346040698518,1.3486654517875736,1.3486654517875736,150,368.28400974382276,232.3444187371315,0.0,-1
