LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track 1,0,1,36,0,0,0,0,0,35,304,339,46.30054923468844,378.4458697509507,178.60058827285263,0.0,1.3392287172040915,1.4122835900352981,1.2292503445898961,1.3372551127724546,0.038501072525823854,109.10381738472306,46.8730051021432,46.30054923468844,0.9877870884060602,1.3228728352768127,0.9877870884060602,0.06636619624605442
Track 2,1,2,49,0,0,0,0,0,48,4,52,74.71063959703564,155.90747480840673,398.5930124696336,0.0,1.6669643663387432,1.7507232391460275,1.584382006501252,1.661294465049199,0.04039992902014754,99.72141929163185,80.01428958425967,74.71063959703564,0.9337162147563782,1.5564716582715759,0.9337162147563782,0.0841351426244289
Track 3,2,3,32,0,0,0,0,0,31,30,61,42.23586228337727,475.9570773113301,262.3766323986752,0.0,1.3739052125922182,1.4426583416214238,1.3145636155898839,1.3779713511038822,0.031306617241245636,97.32610375311555,42.59106159035876,42.23586228337727,0.9916602382350128,1.3624471704315249,0.9916602382350127,0.08589699911709542
Track 4,3,4,17,0,0,0,0,0,16,117,133,15.021281520546191,354.23190386407526,209.80651191320186,0.0,0.9608490519797883,1.027777113845734,0.8993186593573039,0.9658247945225809,0.030032895722755897,102.10453774953587,15.373584831676613,15.021281520546191,0.9770838542221775,0.938830095034137,0.9770838542221775,0.10235433992424946
Track 5,4,5,14,0,0,0,0,0,13,183,196,12.607181309380065,83.01080626911258,205.62638841732445,0.0,0.9855436748826636,1.0355538680245162,0.9408351069697769,0.9870016923978506,0.03041790363536846,97.73994155029239,12.812067773474627,12.607181309380065,0.9840083218636458,0.9697831776446204,0.9840083218636458,0.12140431399361214
Track 6,5,6,7,0,0,0,0,0,6,191,197,7.089516211162258,229.61390211082355,156.8816952824258,0.0,1.1906167205211917,1.2227753072853818,1.1479554852263514,1.1915388660947634,0.02671925643990816,96.82217768332998,7.143700323127151,7.089516211162258,0.9924151196839156,1.1815860351937097,0.9924151196839157,0.08744337366199995
Track 7,6,7,24,0,0,0,0,0,23,104,127,23.17071051059206,344.28555760142996,78.89672237467443,0.0,1.0245440229407026,1.084238754812839,0.9475881904466015,1.0298101215410929,0.031685533634928514,98.00810955557,23.56451252763616,23.17071051059206,0.9832883444296904,1.0074221961126981,0.9832883444296904,0.06790773131051633
Track 8,7,8,16,0,0,0,0,0,15,344,359,20.267513788463134,202.09398776417294,55.96759514086668,0.0,1.3659440321822711,1.418653963641652,1.3086657546146132,1.366769400714442,0.02632138224568999,98.95750870820349,20.489160482734068,20.267513788463134,0.9891822461707149,1.3511675858975423,0.9891822461707149,0.11391468716207227
Track 9,8,9,7,0,0,0,0,0,6,81,87,9.128900869536041,74.52092803240342,414.6456338724638,0.0,1.5268308105190915,1.59033480043708,1.4775706972169016,1.52883213368011,0.03845367950811696,112.80951607338638,9.16098486311455,9.128900869536041,0.9964977571671698,1.521483478256007,0.9964977571671699,0.04803461971948164
Track 10,9,10,30,0,0,0,0,0,29,158,187,38.50910284320032,283.9745885746025,286.9972185275125,0.0,1.3391659747229174,1.4131008399995815,1.2564930985695417,1.3455132214491234,0.03773342446807123,97.48973422059342,38.83581326696461,38.50910284320032,0.9915873932774776,1.3279000980413902,0.9915873932774776,0.06455353136569343
Track 11,10,11,48,0,0,0,0,0,47,197,244,69.942805137696,463.904106380927,237.73485381527007,0.0,1.5309511337750485,1.6300818420111838,1.4211211378875388,1.5294137106542982,0.039892343947838985,95.37121641257993,71.95470328742728,69.942805137696,0.9720393795288873,1.4881447901637446,0.9720393795288872,0.08300227461512898
Track 12,11,12,39,0,0,0,0,0,38,68,106,49.65732720951145,127.30296788267846,495.0279016859586,0.0,1.3373858479653193,1.4382096171910532,1.2541958749896023,1.3354740881944274,0.03838713916432087,102.36096675701265,50.82066222268213,49.65732720951145,0.977109015068059,1.306771768671354,0.9771090150680589,0.07234482302758957
Track 13,12,13,22,0,0,0,0,0,21,254,275,24.296333668842607,156.98170907402076,193.44385429471987,0.0,1.1678148660126237,1.2348976028465484,1.0714669473008094,1.169953235169042,0.04037017134428108,99.32115450068481,24.5241121862651,24.296333668842607,0.990712058577596,1.156968269944886,0.990712058577596,0.06640259827696353
Track 14,13,14,43,0,0,0,0,0,42,42,84,67.82690627772871,435.1572435612465,250.08790438817368,0.0,1.6282907002102938,1.7078285077086937,1.5191930385796217,1.6343588914841685,0.03994478001131792,101.68930513939922,68.38820940883234,67.82690627772871,0.9917923990706045,1.6149263399459217,0.9917923990706045,0.06551550263589218
Track 15,14,15,25,0,0,0,0,0,24,104,128,44.23927444340547,422.4117329201557,485.7971187987977,0.0,1.8602958019526294,1.9489997277061202,1.7693025441702275,1.857676992636644,0.04248275954896953,95.19618390644855,44.64709924686311,44.23927444340547,0.990865592382549,1.8433031018085613,0.990865592382549,0.06390404100033234
Track 16,15,16,36,0,0,0,0,0,35,217,252,48.92944777786288,396.56461700701857,392.9648734012583,0.0,1.411243142461582,1.4754705597751812,1.2971483864557256,1.4097228511621163,0.037676669723243975,100.24137569497312,49.393509986155365,48.92944777786288,0.9906047938601132,1.397984222224654,0.9906047938601134,0.05982022590966542
Track 17,16,17,33,0,0,0,0,0,32,152,184,35.10137001402358,36.550487881475256,252.25926409221233,0.0,1.132326015062517,1.1947811853246266,1.0669394674149664,1.131612265877667,0.03148285213479885,104.04021108125559,36.23443248200054,35.10137001402358,0.9687296753291276,1.0969178129382369,0.9687296753291276,0.0785229925324029
Track 18,17,18,14,0,0,0,0,0,13,169,182,11.447107609250672,161.64055900846137,92.2784758198726,0.0,0.8878252166327266,0.9230388513766983,0.842035787674812,0.891393290069727,0.025665653113675645,97.17437979211995,11.541727816225446,11.447107609250672,0.9918019027582893,0.8805467391731286,0.9918019027582893,0.16883534801771624
Track 19,18,19,20,0,0,0,0,0,19,251,270,30.77500393515672,433.08081849128973,38.93967833000859,0.0,1.6453960678108042,1.7230274111564232,1.540213177472354,1.637626614616991,0.04346357121114172,99.68378824832878,31.26252528840528,30.77500393515672,0.9844055670886775,1.6197370492187748,0.9844055670886775,0.11087764073614943
Track 20,19,20,49,0,0,0,0,0,48,309,357,58.317534203534855,458.491090890693,166.92939267075326,0.0,1.2845349592376876,1.353579125920188,1.175145097382266,1.2876470957677117,0.038333972002565414,98.77325413688925,61.65767804340901,58.317534203534855,0.9458276090526376,1.2149486292403096,0.9458276090526377,0.09031916035141759
Track 21,20,21,24,0,0,0,0,0,23,168,191,19.91910251869613,102.54957054532656,394.437899391301,0.0,0.8740228432992225,0.9304401182083021,0.7285369725614524,0.8821789617010146,0.0446539538621659,103.18025934168736,20.102525395882118,19.91910251869613,0.9908756301223943,0.8660479355954839,0.9908756301223943,0.0625334253969189
Track 22,21,22,27,0,0,0,0,0,26,306,332,26.667177326921124,477.0810218874652,340.0302049157136,0.0,1.0395469047151322,1.1189688177432164,0.9817814989897043,1.037718153404608,0.02765448550108365,101.74740529231116,27.02821952259344,26.667177326921124,0.9866420281450462,1.0256606664200432,0.9866420281450462,0.0820800935726701
Track 23,22,23,17,0,0,0,0,0,16,154,170,12.917292128899017,326.08330340078476,117.31524897778516,0.0,0.8189936375319247,0.8801641943182623,0.7495492389067918,0.8252622962836937,0.03918493733243715,107.22019369960397,13.103898200510795,12.917292128899017,0.9857594992912488,0.8073307580561886,0.9857594992912488,0.08704845175262522
Track 24,23,24,44,0,0,0,0,0,43,188,231,43.47178184166231,271.9492571949347,10.252561174339776,0.0,1.2741915106902026,1.4682787021950832,0.6966945506864242,1.3544787504077764,0.18986741793730888,102.56202161277132,54.79023495967871,43.851664293998475,0.7934220737263513,1.0109716707363328,0.7934220737263512,0.7858215488650758
Track 25,24,25,14,0,0,0,0,0,13,132,145,22.007872809905244,266.99956342149886,123.6074278613713,0.0,1.7035910749734524,1.7418343508742398,1.6704205221094401,1.702736919060862,0.01779131158870945,91.58905973257527,22.14668397465488,22.007872809905244,0.9937321919205379,1.6929132930696342,0.9937321919205379,0.06937178873334214
Track 26,25,26,42,0,0,0,0,0,41,1,42,48.5751283279401,375.8601286945502,391.83783788001614,0.0,1.2039176424676161,1.3027600838964586,1.129896586903973,1.199566689926191,0.041193302867855545,98.8338338489544,49.36062334117226,48.5751283279401,0.9840866066904596,1.1847592275107341,0.9840866066904594,0.0906103211215892
Track 27,26,27,28,0,0,0,0,0,27,236,263,42.3765624882555,486.8651705982352,210.62633922795342,0.0,1.610973500023069,1.698522954670786,1.5363919558430263,1.6087385817682245,0.03880341814147612,104.22518805750602,43.49628450062286,42.3765624882555,0.9742570652821777,1.5695023143798335,0.9742570652821777,0.08127190209936966
Track 28,27,28,39,0,0,0,0,0,38,25,63,50.79259913886547,302.6327243359357,353.0180563176845,0.0,1.3677621212265394,1.433401471182794,1.2946036625115285,1.3684622095772252,0.03309301146674968,103.03842988641274,51.9749606066085,50.79259913886547,0.9772513253700726,1.3366473457596175,0.9772513253700726,0.07470246066294935
Track 29,28,29,10,0,0,0,0,0,9,304,313,11.749981613850034,104.19711108415306,335.4480882213998,0.0,1.3108918967288412,1.3568654584959614,1.2660663250918807,1.3129900011177544,0.025768541765827827,115.93298802972285,11.798027070559572,11.749981613850034,0.9959276702433215,1.3055535126500037,0.9959276702433216,0.07117073240643512
Track 30,29,30,50,0,0,0,0,0,49,266,315,55.35228409571492,344.7200091467341,59.22741863429902,0.0,1.1743491683310796,1.2596657906078048,1.0877802155507612,1.176688455334286,0.036792603658877335,101.01322149336197,57.5431092482229,55.35228409571492,0.9619272371422016,1.1296384509329576,0.9619272371422015,0.07813293145634735
Track 31,30,31,6,0,0,0,0,0,5,346,351,5.655916583687295,222.4558876497517,343.0141387509643,0.0,1.136716166735135,1.1773892330181788,1.1144211442346132,1.134087283412317,0.022409518912030562,104.32894048963668,5.683580833675675,5.655916583687295,0.9951326019989956,1.131183316737459,0.9951326019989954,0.07198342895826496
Track 32,31,32,14,0,0,0,0,0,13,237,250,17.60635604711756,20.370439380325486,395.92503771234914,0.0,1.3829417072289563,1.452678280805695,1.316144178926558,1.3771636246268149,0.04526887205984404,91.7509870037799,17.97824219397643,17.60635604711756,0.9793146547450857,1.3543350805475047,0.9793146547450857,0.0873940038630963
Track 33,32,33,34,0,0,0,0,0,33,150,183,36.73632716727329,453.6758411700666,397.5421752968991,0.0,1.1844099916858926,1.2392471399402352,1.1131553340496865,1.1828777481942352,0.025757764845537854,98.34914857365122,39.08552972563445,36.73632716727329,0.9398958495675593,1.1132220353719178,0.9398958495675592,0.08732749647568158
Track 34,33,34,47,0,0,0,0,0,46,100,146,70.20431123384752,141.84118081793883,193.08750078256645,0.0,1.540499641870391,1.6478376610871084,1.4680409820267006,1.5387134283135406,0.03917929977429651,103.790016649143,70.86298352603798,70.20431123384752,0.9907049878594452,1.5261806789966852,0.9907049878594452,0.08344663976891716
