LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Edge 1->2,1,1,2,1.1892163273988223,0.0,1.2436165565521369,1.2436165565521369,184,103.62014557320379,302.90624505892873,0.0,-1
Edge 2->3,1,2,3,1.2273766137298967,0.12669240656366343,1.2607144311090683,1.2607144311090683,185,102.37803925838514,302.7691050599818,0.0,-1
Edge 3->4,1,3,4,1.1994037559780983,0.10083593713423777,1.1768780453215628,1.1768780453215628,186,101.17016546699455,302.61831770089555,0.0,-1
Edge 4->5,1,4,5,1.203106490747237,0.07458644997832665,1.192160864669454,1.192160864669454,187,99.99356860518108,302.4888736636548,0.0,-1
Edge 5->6,1,5,6,1.257261800432815,0.041601663038367764,1.2056432564552084,1.2056432564552084,188,98.8117103820823,302.28898497250105,0.0,-1
Edge 6->7,1,6,7,1.1767115329216442,0.09177853448957718,1.2228050356398152,1.2228050356398152,189,97.63194589647426,302.00721615483735,0.0,-1
Edge 7->8,1,7,8,1.1379570119207993,0.051471202258317916,1.1867306604841747,1.1867306604841747,190,96.46641824377348,301.7038188084441,0.0,-1
Edge 8->9,1,8,9,1.2359158960005978,0.07907299144830793,1.2097202975631145,1.2097202975631145,191,95.29036437684037,301.47932222770606,0.0,-1
Edge 9->10,1,9,10,1.1522978852451946,0.037837183809970476,1.1922312304505465,1.1922312304505465,192,94.10655792829225,301.2782527530144,0.0,-1
Edge 10->11,1,10,11,1.1643979149807198,0.029234167320756566,1.1945731107554407,1.1945731107554407,193,92.93102763996978,301.0732332203027,0.0,-1
Edge 11->12,1,11,12,1.0477126245875412,0.12310283366061281,1.1405508665501287,1.1405508665501287,194,91.77126027154647,300.95928000105584,0.0,-1
Edge 12->13,1,12,13,1.1771864985279554,0.19385255423402545,1.162644198457276,1.162644198457276,195,90.63516309365414,300.80748688055576,0.0,-1
Edge 13->14,1,13,14,1.232450391596775,0.07914081659624195,1.1553858680059665,1.1553858680059665,196,89.49775875959745,300.58948468039927,0.0,-1
Edge 14->15,1,14,15,1.0789416876096587,0.0993632711985235,1.1304061334246778,1.1304061334246778,197,88.36203683899139,300.4749161483524,0.0,-1
Edge 15->16,1,15,16,1.164139697611977,0.02421357681794234,1.1130545170259714,1.1130545170259714,198,87.24121124009403,300.43196864499185,0.0,-1
Edge 16->17,1,16,17,1.156133752687168,0.12528585691579108,1.1591036817366656,1.1591036817366656,199,86.11194985819984,300.33004532663585,0.0,-1
Edge 17->18,1,17,18,1.076823393772009,0.21667350431234603,1.1650941256925107,1.1650941256925107,200,84.95772030753116,300.28065187006644,0.0,-1
Edge 18->19,1,18,19,1.1341922605035206,0.11698836145753536,1.178928603284927,1.178928603284927,201,83.78773769248676,300.2881975040951,0.0,-1
Edge 19->20,1,19,20,1.148006515325189,0.09114735014565435,1.1958298819653777,1.1958298819653777,202,82.60161120154595,300.2813166642577,0.0,-1
Edge 20->21,1,20,21,1.1662179078120611,0.026452524010837752,1.1820442970690925,1.1820442970690925,203,81.41318918070354,300.3125775699884,0.0,-1
Edge 21->22,1,21,22,1.1863312581988104,0.06760069617235498,1.165355543776475,1.165355543776475,204,80.24143060801904,300.3671688157149,0.0,-1
Edge 22->23,1,22,23,1.2331186179543203,0.19919168540017498,1.1406724760922486,1.1406724760922486,205,79.09431419614145,300.346598788234,0.0,-1
Edge 23->24,1,23,24,1.136322514344245,0.012462008664264612,1.2078798040901693,1.2078798040901693,206,77.92922344634448,300.20019351119413,0.0,-1
Edge 24->25,1,24,25,1.14693250993952,0.07080915503415852,1.1711713797855194,1.1711713797855194,207,76.74593956298074,300.0860098676045,0.0,-1
Edge 25->26,1,25,26,1.1139235529755793,0.03010913218376876,1.158722595621115,1.158722595621115,208,75.58231816746306,300.03329183803544,0.0,-1
Edge 26->27,1,26,27,1.1045987042689176,0.008963707490202477,1.1679976773433824,1.1679976773433824,209,74.4196675686296,299.9930027960745,0.0,-1
Edge 27->28,1,27,28,1.1522841842385594,0.017767660776185412,1.147511799908081,1.147511799908081,210,73.2632868377901,299.937560358468,0.0,-1
Edge 28->29,1,28,29,1.1551634403653,0.04387624835213888,1.1550894408059575,1.1550894408059575,211,72.11584234141401,299.8468607423008,0.0,-1
Edge 29->30,1,29,30,1.0632074088313468,0.00014046076822005205,1.1538975261854902,1.1538975261854902,212,70.96719476442645,299.7308265200186,0.0,-1
